root_id,upstream_set_5_2Ns,set_5_syn_count,const,input_synapses_x,%_set_5_input,input_synapses_y,input_synapses,pct_set_5_input,avg_upstream_synapses,neuron_type,#_projection_synapses
720575940623154712,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940623158709,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940623164685,3,134,1,134,100.0,134,0,0.0,44.666666666666664,local,0
720575940623164941,1,69,1,69,100.0,69,0,0.0,69.0,projection,9
720575940623192781,2,78,1,78,100.0,78,0,0.0,39.0,local,0
720575940623209165,5,193,1,193,100.0,193,0,0.0,38.6,local,0
720575940623211725,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940623217577,2,80,1,80,100.0,80,0,0.0,40.0,projection,743
720575940623224555,1,14,1,14,100.0,14,0,0.0,14.0,projection,56
720575940623261481,1,18,1,18,100.0,18,0,0.0,18.0,projection,140
720575940623261675,1,75,1,75,100.0,75,0,0.0,75.0,local,0
720575940623272328,1,70,1,70,100.0,70,0,0.0,70.0,local,0
720575940623333964,1,21,1,21,100.0,21,0,0.0,21.0,projection,1629
720575940623366102,1,35,1,35,100.0,35,0,0.0,35.0,projection,677
720575940623380009,1,15,1,15,100.0,15,0,0.0,15.0,projection,28
720575940623432918,1,6,1,6,100.0,6,0,0.0,6.0,projection,5983
720575940623449382,1,16,1,16,100.0,16,0,0.0,16.0,local,0
720575940623455239,1,27,1,27,100.0,27,0,0.0,27.0,projection,2687
720575940623476407,8,405,1,405,100.0,405,0,0.0,50.625,local,0
720575940623497653,1,18,1,18,100.0,18,0,0.0,18.0,projection,87
720575940623535044,8,1036,1,1036,100.0,1036,0,0.0,129.5,local,0
720575940623579063,1,33,1,33,100.0,33,0,0.0,33.0,projection,502
720575940623617973,2,170,1,170,100.0,170,0,0.0,85.0,projection,2524
720575940623620586,2,73,1,73,100.0,73,0,0.0,36.5,local,0
720575940623637226,1,48,1,48,100.0,48,0,0.0,48.0,projection,15
720575940623654804,1,100,1,100,100.0,100,0,0.0,100.0,local,0
720575940623663084,1,72,1,72,100.0,72,0,0.0,72.0,local,0
720575940623675367,1,18,1,18,100.0,18,0,0.0,18.0,projection,149
720575940623676394,3,401,1,401,100.0,401,0,0.0,133.66666666666666,local,0
720575940623690474,3,185,1,185,100.0,185,0,0.0,61.666666666666664,local,0
720575940623718380,3,64,1,64,100.0,64,0,0.0,21.333333333333332,local,0
720575940623737525,2,95,1,95,100.0,95,0,0.0,47.5,projection,473
720575940623758377,1,10,1,10,100.0,10,0,0.0,10.0,projection,22
720575940623777065,1,15,1,15,100.0,15,0,0.0,15.0,projection,139
720575940623847181,1,12,1,12,100.0,12,0,0.0,12.0,projection,237
720575940623861962,2,75,1,75,100.0,75,0,0.0,37.5,local,0
720575940623918121,3,445,1,445,100.0,445,0,0.0,148.33333333333334,local,0
720575940623988733,3,51,1,51,100.0,51,0,0.0,17.0,local,0
720575940624023188,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940624120649,1,20,1,20,100.0,20,0,0.0,20.0,projection,993
720575940624176312,2,46,1,46,100.0,46,0,0.0,23.0,local,0
720575940624222205,3,174,1,174,100.0,174,0,0.0,58.0,local,0
720575940624263655,2,105,1,105,100.0,105,0,0.0,52.5,local,0
720575940624352970,3,196,1,196,100.0,196,0,0.0,65.33333333333333,local,0
720575940624384304,2,75,1,75,100.0,75,0,0.0,37.5,local,0
720575940624454221,1,12,1,12,100.0,12,0,0.0,12.0,projection,112
720575940624461576,2,31,1,31,100.0,31,0,0.0,15.5,local,0
720575940624466440,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940624528068,3,68,1,68,100.0,68,0,0.0,22.666666666666668,local,0
720575940624532408,2,95,1,95,100.0,95,0,0.0,47.5,local,0
720575940624537284,1,21,1,21,100.0,21,0,0.0,21.0,projection,22
720575940624600840,6,568,1,568,100.0,568,0,0.0,94.66666666666667,local,0
720575940624623287,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940624659789,2,60,1,60,100.0,60,0,0.0,30.0,projection,31
720575940624856409,1,85,1,85,100.0,85,0,0.0,85.0,projection,81
720575940624860599,1,10,1,10,100.0,10,0,0.0,10.0,projection,225
720575940624865584,1,20,1,20,100.0,20,0,0.0,20.0,local,0
720575940624870663,1,14,1,14,100.0,14,0,0.0,14.0,projection,356
720575940624882407,1,6,1,6,100.0,6,0,0.0,6.0,local,0
720575940624897516,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940624913959,2,148,1,148,100.0,148,0,0.0,74.0,local,0
720575940624928284,8,522,1,522,100.0,522,0,0.0,65.25,local,0
720575940624986300,3,396,1,396,100.0,396,0,0.0,132.0,local,0
720575940624987175,1,90,1,90,100.0,90,0,0.0,90.0,local,0
720575940624987394,1,35,1,35,100.0,35,0,0.0,35.0,projection,80
720575940624988455,2,170,1,170,100.0,170,0,0.0,85.0,local,0
720575940624991527,1,39,1,39,100.0,39,0,0.0,39.0,projection,25
720575940625002936,3,112,1,112,100.0,112,0,0.0,37.333333333333336,local,0
720575940625004034,1,25,1,25,100.0,25,0,0.0,25.0,local,0
720575940625007256,1,12,1,12,100.0,12,0,0.0,12.0,projection,165
720575940625045180,6,691,1,691,100.0,691,0,0.0,115.16666666666667,local,0
720575940625047484,1,7,1,7,100.0,7,0,0.0,7.0,local,0
720575940625081290,4,231,1,231,100.0,231,0,0.0,57.75,local,0
720575940625132797,1,30,1,30,100.0,30,0,0.0,30.0,projection,2071
720575940625137497,1,25,1,25,100.0,25,0,0.0,25.0,projection,42
720575940625167886,3,97,1,97,100.0,97,0,0.0,32.333333333333336,local,0
720575940625172016,5,152,1,152,100.0,152,0,0.0,30.4,local,0
720575940625175054,1,70,1,70,100.0,70,0,0.0,70.0,local,0
720575940625178768,1,25,1,25,100.0,25,0,0.0,25.0,local,0
720575940625320394,1,20,1,20,100.0,20,0,0.0,20.0,local,0
720575940625339981,4,300,1,300,100.0,300,0,0.0,75.0,local,0
720575940625352852,1,18,1,18,100.0,18,0,0.0,18.0,projection,752
720575940625360670,1,8,1,8,100.0,8,0,0.0,8.0,projection,214
720575940625376442,3,165,1,165,100.0,165,0,0.0,55.0,projection,127
720575940625408796,1,60,1,60,100.0,60,0,0.0,60.0,local,0
720575940625454108,3,238,1,238,100.0,238,0,0.0,79.33333333333333,local,0
720575940625502666,1,30,1,30,100.0,30,0,0.0,30.0,projection,77
720575940625705930,2,92,1,92,100.0,92,0,0.0,46.0,local,0
720575940625737776,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940625740346,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940625807152,4,583,1,583,100.0,583,0,0.0,145.75,local,0
720575940625813140,2,185,1,185,100.0,185,0,0.0,92.5,local,0
720575940625815562,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940625834132,1,36,1,36,100.0,36,0,0.0,36.0,local,0
720575940625841241,2,43,1,43,100.0,43,0,0.0,21.5,local,0
720575940625852464,2,30,1,30,100.0,30,0,0.0,15.0,local,0
720575940625867056,1,14,1,14,100.0,14,0,0.0,14.0,local,0
720575940625873560,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940625874992,7,1025,1,1025,100.0,1025,0,0.0,146.42857142857142,local,0
720575940625962242,1,18,1,18,100.0,18,0,0.0,18.0,projection,339
720575940625979650,1,30,1,30,100.0,30,0,0.0,30.0,projection,542
720575940626015640,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940626075517,1,80,1,80,100.0,80,0,0.0,80.0,local,0
720575940626094350,2,261,1,261,100.0,261,0,0.0,130.5,local,0
720575940626099214,2,100,1,100,100.0,100,0,0.0,50.0,local,0
720575940626127432,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940626163658,1,75,1,75,100.0,75,0,0.0,75.0,local,0
720575940626179614,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940626185353,1,36,1,36,100.0,36,0,0.0,36.0,local,0
720575940626191306,2,106,1,106,100.0,106,0,0.0,53.0,local,0
720575940626197593,5,174,1,174,100.0,174,0,0.0,34.8,local,0
720575940626214275,1,18,1,18,100.0,18,0,0.0,18.0,projection,445
720575940626229849,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940626232153,1,15,1,15,100.0,15,0,0.0,15.0,projection,1414
720575940626243428,3,459,1,459,100.0,459,0,0.0,153.0,local,0
720575940626279742,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940626308697,4,129,1,129,100.0,129,0,0.0,32.25,local,0
720575940626376600,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940626434822,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940626468178,1,42,1,42,100.0,42,0,0.0,42.0,local,0
720575940626500745,2,78,1,78,100.0,78,0,0.0,39.0,projection,1325
720575940626507027,1,5,1,5,100.0,5,0,0.0,5.0,projection,178
720575940626548605,1,27,1,27,100.0,27,0,0.0,27.0,projection,423
720575940626555153,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940626557186,2,147,1,147,100.0,147,0,0.0,73.5,local,0
720575940626557442,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940626583836,3,205,1,205,100.0,205,0,0.0,68.33333333333333,local,0
720575940626598994,2,13,1,13,100.0,13,0,0.0,6.5,local,0
720575940626625813,2,87,1,87,100.0,87,0,0.0,43.5,local,0
720575940626626597,2,54,1,54,100.0,54,0,0.0,27.0,local,0
720575940626661501,1,7,1,7,100.0,7,0,0.0,7.0,projection,1181
720575940626668218,3,100,1,100,100.0,100,0,0.0,33.333333333333336,local,0
720575940626672058,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940626705497,3,478,1,478,100.0,478,0,0.0,159.33333333333334,local,0
720575940626750089,2,18,1,18,100.0,18,0,0.0,9.0,projection,195
720575940626767152,1,39,1,39,100.0,39,0,0.0,39.0,local,0
720575940626780222,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940626798736,1,16,1,16,100.0,16,0,0.0,16.0,local,0
720575940626809109,2,56,1,56,100.0,56,0,0.0,28.0,local,0
720575940626826288,7,557,1,557,100.0,557,0,0.0,79.57142857142857,local,0
720575940626835146,4,88,1,88,100.0,88,0,0.0,22.0,local,0
720575940626889491,1,21,1,21,100.0,21,0,0.0,21.0,projection,58
720575940626919144,4,435,1,435,100.0,435,0,0.0,108.75,local,0
720575940626939737,1,27,1,27,100.0,27,0,0.0,27.0,local,0
720575940626953561,1,25,1,25,100.0,25,0,0.0,25.0,local,0
720575940626960536,6,1280,1,1280,100.0,1280,0,0.0,213.33333333333334,local,0
720575940626961241,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940626968216,2,119,1,119,100.0,119,0,0.0,59.5,local,0
720575940626972056,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940626974737,2,226,1,226,100.0,226,0,0.0,113.0,projection,19
720575940626983684,1,42,1,42,100.0,42,0,0.0,42.0,projection,603
720575940627015196,1,78,1,78,100.0,78,0,0.0,78.0,projection,47
720575940627040549,1,8,1,8,100.0,8,0,0.0,8.0,local,0
720575940627047400,1,50,1,50,100.0,50,0,0.0,50.0,local,0
720575940627062088,2,20,1,20,100.0,20,0,0.0,10.0,local,0
720575940627083294,3,77,1,77,100.0,77,0,0.0,25.666666666666668,local,0
720575940627107271,1,615,1,615,100.0,615,0,0.0,615.0,local,0
720575940627107721,3,412,1,412,100.0,412,0,0.0,137.33333333333334,local,0
720575940627113544,3,69,1,69,100.0,69,0,0.0,23.0,projection,396
720575940627117193,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940627182217,6,384,1,384,100.0,384,0,0.0,64.0,local,0
720575940627253604,1,15,1,15,100.0,15,0,0.0,15.0,projection,5560
720575940627254856,3,246,1,246,100.0,246,0,0.0,82.0,local,0
720575940627274578,1,38,1,38,100.0,38,0,0.0,38.0,local,0
720575940627275795,4,665,1,665,100.0,665,0,0.0,166.25,local,0
720575940627276474,2,98,1,98,100.0,98,0,0.0,49.0,local,0
720575940627284935,1,6,1,6,100.0,6,0,0.0,6.0,projection,11
720575940627293540,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940627304424,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940627312668,5,1785,1,1785,100.0,1785,0,0.0,357.0,local,0
720575940627356459,2,409,1,409,100.0,409,0,0.0,204.5,local,0
720575940627358853,1,66,1,66,100.0,66,0,0.0,66.0,projection,14
720575940627359109,2,39,1,39,100.0,39,0,0.0,19.5,local,0
720575940627359228,2,194,1,194,100.0,194,0,0.0,97.0,local,0
720575940627366675,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940627383685,2,126,1,126,100.0,126,0,0.0,63.0,local,0
720575940627403578,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940627404858,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940627410451,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940627418387,2,180,1,180,100.0,180,0,0.0,90.0,local,0
720575940627419962,2,350,1,350,100.0,350,0,0.0,175.0,local,0
720575940627429907,2,210,1,210,100.0,210,0,0.0,105.0,local,0
720575940627443996,1,51,1,51,100.0,51,0,0.0,51.0,local,0
720575940627463043,1,50,1,50,100.0,50,0,0.0,50.0,projection,850
720575940627472684,1,6,1,6,100.0,6,0,0.0,6.0,projection,479
720575940627667530,3,227,1,227,100.0,227,0,0.0,75.66666666666667,projection,182
720575940627704392,2,65,1,65,100.0,65,0,0.0,32.5,local,0
720575940627732423,1,36,1,36,100.0,36,0,0.0,36.0,local,0
720575940627779983,1,14,1,14,100.0,14,0,0.0,14.0,projection,38
720575940627812168,2,130,1,130,100.0,130,0,0.0,65.0,local,0
720575940627814728,1,35,1,35,100.0,35,0,0.0,35.0,local,0
720575940627815080,1,18,1,18,100.0,18,0,0.0,18.0,projection,544
720575940627826760,2,75,1,75,100.0,75,0,0.0,37.5,local,0
720575940627827697,1,96,1,96,100.0,96,0,0.0,96.0,local,0
720575940627828040,5,526,1,526,100.0,526,0,0.0,105.2,local,0
720575940627828296,2,72,1,72,100.0,72,0,0.0,36.0,local,0
720575940627829064,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940627847752,2,53,1,53,100.0,53,0,0.0,26.5,local,0
720575940627989609,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940628023685,1,50,1,50,100.0,50,0,0.0,50.0,projection,2522
720575940628029180,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940628034044,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940628070419,7,476,1,476,100.0,476,0,0.0,68.0,local,0
720575940628149763,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940628182910,3,85,1,85,100.0,85,0,0.0,28.333333333333332,local,0
720575940628209152,2,213,1,213,100.0,213,0,0.0,106.5,projection,40
720575940628211499,1,66,1,66,100.0,66,0,0.0,66.0,local,0
720575940628287546,1,8,1,8,100.0,8,0,0.0,8.0,local,0
720575940628319899,2,256,1,256,100.0,256,0,0.0,128.0,local,0
720575940628360723,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940628459011,1,36,1,36,100.0,36,0,0.0,36.0,local,0
720575940628462927,2,32,1,32,100.0,32,0,0.0,16.0,local,0
720575940628463042,1,60,1,60,100.0,60,0,0.0,60.0,local,0
720575940628500540,1,20,1,20,100.0,20,0,0.0,20.0,local,0
720575940628539735,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940628598121,6,752,1,752,100.0,752,0,0.0,125.33333333333333,local,0
720575940628644218,1,215,1,215,100.0,215,0,0.0,215.0,local,0
720575940628668009,4,172,1,172,100.0,172,0,0.0,43.0,local,0
720575940628675433,1,10,1,10,100.0,10,0,0.0,10.0,projection,164
720575940628676457,4,505,1,505,100.0,505,0,0.0,126.25,local,0
720575940628683063,3,176,1,176,100.0,176,0,0.0,58.666666666666664,local,0
720575940628684023,1,14,1,14,100.0,14,0,0.0,14.0,local,0
720575940628741379,2,18,1,18,100.0,18,0,0.0,9.0,projection,711
720575940628743752,8,1260,1,1260,100.0,1260,0,0.0,157.5,local,0
720575940628755815,2,53,1,53,100.0,53,0,0.0,26.5,projection,290
720575940628780309,1,42,1,42,100.0,42,0,0.0,42.0,local,0
720575940628784066,1,25,1,25,100.0,25,0,0.0,25.0,local,0
720575940628787016,2,100,1,100,100.0,100,0,0.0,50.0,local,0
720575940628802069,2,68,1,68,100.0,68,0,0.0,34.0,local,0
720575940628815381,2,143,1,143,100.0,143,0,0.0,71.5,local,0
720575940628825210,2,87,1,87,100.0,87,0,0.0,43.5,local,0
720575940628826128,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940628866242,1,20,1,20,100.0,20,0,0.0,20.0,projection,37
720575940628883535,1,18,1,18,100.0,18,0,0.0,18.0,projection,389
720575940628885160,2,56,1,56,100.0,56,0,0.0,28.0,local,0
720575940628936898,3,64,1,64,100.0,64,0,0.0,21.333333333333332,local,0
720575940628972048,1,11,1,11,100.0,11,0,0.0,11.0,local,0
720575940628995331,3,119,1,119,100.0,119,0,0.0,39.666666666666664,local,0
720575940628995587,9,660,1,660,100.0,660,0,0.0,73.33333333333333,local,0
720575940628997123,2,217,1,217,100.0,217,0,0.0,108.5,local,0
720575940629000783,1,60,1,60,100.0,60,0,0.0,60.0,local,0
720575940629005903,1,39,1,39,100.0,39,0,0.0,39.0,local,0
720575940629024591,1,57,1,57,100.0,57,0,0.0,57.0,local,0
720575940629111490,3,218,1,218,100.0,218,0,0.0,72.66666666666667,local,0
720575940629266988,3,164,1,164,100.0,164,0,0.0,54.666666666666664,local,0
720575940629285879,1,5,1,5,100.0,5,0,0.0,5.0,projection,577
720575940629304702,1,201,1,201,100.0,201,0,0.0,201.0,local,0
720575940629365868,1,28,1,28,100.0,28,0,0.0,28.0,local,0
720575940629377218,2,29,1,29,100.0,29,0,0.0,14.5,local,0
720575940629412682,1,27,1,27,100.0,27,0,0.0,27.0,local,0
720575940629422183,4,300,1,300,100.0,300,0,0.0,75.0,local,0
720575940629509948,1,20,1,20,100.0,20,0,0.0,20.0,projection,67
720575940629564688,1,54,1,54,100.0,54,0,0.0,54.0,local,0
720575940629576451,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940629595633,2,145,1,145,100.0,145,0,0.0,72.5,local,0
720575940629639550,1,69,1,69,100.0,69,0,0.0,69.0,projection,24
720575940629642693,1,14,1,14,100.0,14,0,0.0,14.0,local,0
720575940629677417,2,185,1,185,100.0,185,0,0.0,92.5,local,0
720575940629717370,1,14,1,14,100.0,14,0,0.0,14.0,local,0
720575940629773276,1,60,1,60,100.0,60,0,0.0,60.0,local,0
720575940629778554,7,899,1,899,100.0,899,0,0.0,128.42857142857142,local,0
720575940629804158,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940629805950,2,42,1,42,100.0,42,0,0.0,21.0,local,0
720575940629822842,3,147,1,147,100.0,147,0,0.0,49.0,projection,126
720575940629845442,1,15,1,15,100.0,15,0,0.0,15.0,projection,363
720575940629865319,1,90,1,90,100.0,90,0,0.0,90.0,local,0
720575940629878479,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940629951852,1,12,1,12,100.0,12,0,0.0,12.0,projection,860
720575940629954872,1,42,1,42,100.0,42,0,0.0,42.0,local,0
720575940629987587,1,135,1,135,100.0,135,0,0.0,135.0,local,0
720575940630012663,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940630135084,1,42,1,42,100.0,42,0,0.0,42.0,projection,37
720575940630157643,1,35,1,35,100.0,35,0,0.0,35.0,projection,17
720575940630181852,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940630232380,5,477,1,477,100.0,477,0,0.0,95.4,local,0
720575940630233404,5,408,1,408,100.0,408,0,0.0,81.6,local,0
720575940630251095,1,66,1,66,100.0,66,0,0.0,66.0,local,0
720575940630291767,1,39,1,39,100.0,39,0,0.0,39.0,local,0
720575940630403031,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940630461404,1,60,1,60,100.0,60,0,0.0,60.0,local,0
720575940630470391,5,1005,1,1005,100.0,1005,0,0.0,201.0,local,0
720575940630488540,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940630504466,5,239,1,239,100.0,239,0,0.0,47.8,local,0
720575940630506344,1,265,1,265,100.0,265,0,0.0,265.0,local,0
720575940630548751,1,49,1,49,100.0,49,0,0.0,49.0,local,0
720575940630579574,2,62,1,62,100.0,62,0,0.0,31.0,local,0
720575940630589036,7,314,1,314,100.0,314,0,0.0,44.857142857142854,local,0
720575940630605881,4,160,1,160,100.0,160,0,0.0,40.0,local,0
720575940630620207,3,74,1,74,100.0,74,0,0.0,24.666666666666668,projection,12
720575940630661164,2,48,1,48,100.0,48,0,0.0,24.0,local,0
720575940630664556,5,1704,1,1704,100.0,1704,0,0.0,340.8,local,0
720575940630665210,3,279,1,279,100.0,279,0,0.0,93.0,local,0
720575940630670454,2,40,1,40,100.0,40,0,0.0,20.0,local,0
720575940630670890,3,159,1,159,100.0,159,0,0.0,53.0,projection,137
720575940630674038,1,6,1,6,100.0,6,0,0.0,6.0,local,0
720575940630679801,2,37,1,37,100.0,37,0,0.0,18.5,local,0
720575940630683385,4,233,1,233,100.0,233,0,0.0,58.25,local,0
720575940630691958,5,733,1,733,100.0,733,0,0.0,146.6,local,0
720575940630697078,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940630718511,1,174,1,174,100.0,174,0,0.0,174.0,projection,67
720575940630771449,3,391,1,391,100.0,391,0,0.0,130.33333333333334,local,0
720575940630773495,2,33,1,33,100.0,33,0,0.0,16.5,local,0
720575940630775801,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940630839371,3,156,1,156,100.0,156,0,0.0,52.0,local,0
720575940630867148,1,33,1,33,100.0,33,0,0.0,33.0,local,0
720575940630868793,4,1351,1,1351,100.0,1351,0,0.0,337.75,local,0
720575940630904567,2,153,1,153,100.0,153,0,0.0,76.5,local,0
720575940630981906,1,50,1,50,100.0,50,0,0.0,50.0,projection,303
720575940630991311,2,147,1,147,100.0,147,0,0.0,73.5,local,0
720575940630995799,1,21,1,21,100.0,21,0,0.0,21.0,local,0
720575940631008824,1,18,1,18,100.0,18,0,0.0,18.0,projection,240
720575940631022336,1,45,1,45,100.0,45,0,0.0,45.0,projection,293
720575940631056185,2,48,1,48,100.0,48,0,0.0,24.0,local,0
720575940631065144,2,35,1,35,100.0,35,0,0.0,17.5,local,0
720575940631092943,8,528,1,528,100.0,528,0,0.0,66.0,local,0
720575940631108303,1,57,1,57,100.0,57,0,0.0,57.0,local,0
720575940631111983,5,356,1,356,100.0,356,0,0.0,71.2,local,0
720575940631144109,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940631168057,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940631179831,3,575,1,575,100.0,575,0,0.0,191.66666666666666,local,0
720575940631280721,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940631293202,3,126,1,126,100.0,126,0,0.0,42.0,local,0
720575940631299090,3,263,1,263,100.0,263,0,0.0,87.66666666666667,local,0
720575940631299602,1,6,1,6,100.0,6,0,0.0,6.0,local,0
720575940631314908,3,92,1,92,100.0,92,0,0.0,30.666666666666668,projection,40
720575940631328763,3,66,1,66,100.0,66,0,0.0,22.0,local,0
720575940631349335,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940631365340,2,57,1,57,100.0,57,0,0.0,28.5,local,0
720575940631394920,4,111,1,111,100.0,111,0,0.0,27.75,local,0
720575940631406411,1,31,1,31,100.0,31,0,0.0,31.0,local,0
720575940631459923,1,5,1,5,100.0,5,0,0.0,5.0,projection,41
720575940631549202,1,24,1,24,100.0,24,0,0.0,24.0,projection,6
720575940631595603,3,75,1,75,100.0,75,0,0.0,25.0,projection,159
720575940631619948,4,281,1,281,100.0,281,0,0.0,70.25,local,0
720575940631629160,1,33,1,33,100.0,33,0,0.0,33.0,local,0
720575940631742381,5,191,1,191,100.0,191,0,0.0,38.2,projection,631
720575940631787693,2,98,1,98,100.0,98,0,0.0,49.0,local,0
720575940631829279,2,22,1,22,100.0,22,0,0.0,11.0,local,0
720575940631850521,1,16,1,16,100.0,16,0,0.0,16.0,projection,106
720575940631918649,1,114,1,114,100.0,114,0,0.0,114.0,projection,25
720575940631923304,2,37,1,37,100.0,37,0,0.0,18.5,local,0
720575940631939415,1,90,1,90,100.0,90,0,0.0,90.0,local,0
720575940631939432,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940631959097,1,66,1,66,100.0,66,0,0.0,66.0,local,0
720575940631968599,2,41,1,41,100.0,41,0,0.0,20.5,projection,908
720575940631994728,2,54,1,54,100.0,54,0,0.0,27.0,local,0
720575940631997032,2,55,1,55,100.0,55,0,0.0,27.5,local,0
720575940631999080,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940632028216,3,153,1,153,100.0,153,0,0.0,51.0,local,0
720575940632030008,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940632043576,1,117,1,117,100.0,117,0,0.0,117.0,projection,7
720575940632047890,1,312,1,312,100.0,312,0,0.0,312.0,local,0
720575940632118156,5,779,1,779,100.0,779,0,0.0,155.8,local,0
720575940632134227,2,66,1,66,100.0,66,0,0.0,33.0,local,0
720575940632252743,1,318,1,318,100.0,318,0,0.0,318.0,local,0
720575940632341452,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940632365905,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940632464146,1,28,1,28,100.0,28,0,0.0,28.0,projection,1279
720575940632486969,3,448,1,448,100.0,448,0,0.0,149.33333333333334,local,0
720575940632524559,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940632602532,2,49,1,49,100.0,49,0,0.0,24.5,local,0
720575940632648612,1,25,1,25,100.0,25,0,0.0,25.0,local,0
720575940632659404,1,6,1,6,100.0,6,0,0.0,6.0,projection,377
720575940632726220,1,27,1,27,100.0,27,0,0.0,27.0,local,0
720575940632727756,2,703,1,703,100.0,703,0,0.0,351.5,local,0
720575940632737081,1,48,1,48,100.0,48,0,0.0,48.0,projection,711
720575940632752723,1,42,1,42,100.0,42,0,0.0,42.0,local,0
720575940632828264,1,11,1,11,100.0,11,0,0.0,11.0,projection,28
720575940632873261,5,143,1,143,100.0,143,0,0.0,28.6,local,0
720575940632879842,1,50,1,50,100.0,50,0,0.0,50.0,projection,353
720575940632973048,1,42,1,42,100.0,42,0,0.0,42.0,projection,142
720575940632998028,2,115,1,115,100.0,115,0,0.0,57.5,projection,848
720575940633170643,1,25,1,25,100.0,25,0,0.0,25.0,projection,6
720575940633170969,6,1486,1,1486,100.0,1486,0,0.0,247.66666666666666,local,0
720575940633185567,1,93,1,93,100.0,93,0,0.0,93.0,local,0
720575940633213792,2,232,1,232,100.0,232,0,0.0,116.0,local,0
720575940633277209,3,272,1,272,100.0,272,0,0.0,90.66666666666667,local,0
720575940633304601,2,104,1,104,100.0,104,0,0.0,52.0,projection,366
720575940633316307,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940633336601,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940633373651,2,90,1,90,100.0,90,0,0.0,45.0,local,0
720575940633529548,1,120,1,120,100.0,120,0,0.0,120.0,projection,29
720575940633557924,1,16,1,16,100.0,16,0,0.0,16.0,projection,598
720575940633571020,1,6,1,6,100.0,6,0,0.0,6.0,local,0
720575940633639063,3,181,1,181,100.0,181,0,0.0,60.333333333333336,local,0
720575940633715831,1,25,1,25,100.0,25,0,0.0,25.0,projection,68
720575940633762714,1,19,1,19,100.0,19,0,0.0,19.0,local,0
720575940633772257,4,99,1,99,100.0,99,0,0.0,24.75,local,0
