root_id,upstream_set_2_2Ns,set_2_syn_count,const,input_synapses,pct_set_2_input,avg_upstream_synapses,neuron_type,#_projection_synapses
720575940618058667,1,10,1,10,100.0,10.0,local,0
720575940618098459,4,200,1,200,100.0,50.0,projection,104
720575940618104886,1,28,1,28,100.0,28.0,projection,12
720575940618106553,1,7,1,7,100.0,7.0,local,0
720575940618110774,2,76,1,76,100.0,38.0,projection,123
720575940618130833,1,15,1,15,100.0,15.0,projection,23
720575940618133649,1,28,1,28,100.0,28.0,projection,175
720575940618142513,2,87,1,87,100.0,43.5,projection,86
720575940618156315,2,202,1,202,100.0,101.0,local,0
720575940618156689,2,14,1,14,100.0,7.0,local,0
720575940618164534,1,14,1,14,100.0,14.0,projection,131
720575940618165019,7,207,1,207,100.0,29.571428571428573,local,0
720575940618165787,27,1357,1,1357,100.0,50.25925925925926,local,0
720575940618166811,15,494,1,494,100.0,32.93333333333333,local,0
720575940618168635,4,126,1,126,100.0,31.5,projection,195
720575940618195254,16,505,1,505,100.0,31.5625,projection,258
720575940618206006,1,45,1,45,100.0,45.0,local,0
720575940618207936,1,9,1,9,100.0,9.0,local,0
720575940618214966,1,20,1,20,100.0,20.0,projection,188
720575940618216862,2,17,1,17,100.0,8.5,projection,1124
720575940618238523,1,35,1,35,100.0,35.0,local,0
720575940618259269,1,20,1,20,100.0,20.0,projection,913
720575940618273241,1,9,1,9,100.0,9.0,projection,195
720575940618277952,3,112,1,112,100.0,37.333333333333336,projection,25
720575940618325302,2,42,1,42,100.0,21.0,local,0
720575940618331038,1,5,1,5,100.0,5.0,projection,190
720575940618335301,1,10,1,10,100.0,10.0,projection,41
720575940618385620,2,42,1,42,100.0,21.0,projection,4201
720575940618388463,2,75,1,75,100.0,37.5,local,0
720575940618397598,1,25,1,25,100.0,25.0,projection,152
720575940618410177,1,46,1,46,100.0,46.0,projection,152
720575940618442681,1,64,1,64,100.0,64.0,projection,933
720575940618466384,3,150,1,150,100.0,50.0,local,0
720575940618472261,12,757,1,757,100.0,63.083333333333336,local,0
720575940618514043,4,159,1,159,100.0,39.75,local,0
720575940618518582,1,18,1,18,100.0,18.0,projection,247
720575940618519454,1,21,1,21,100.0,21.0,local,0
720575940618533265,2,122,1,122,100.0,61.0,projection,211
720575940618539810,7,366,1,366,100.0,52.285714285714285,local,0
720575940618552761,2,25,1,25,100.0,12.5,projection,11
720575940618562489,1,5,1,5,100.0,5.0,projection,182
720575940618563664,2,61,1,61,100.0,30.5,projection,711
720575940618571200,1,126,1,126,100.0,126.0,projection,839
720575940618586862,2,168,1,168,100.0,84.0,local,0
720575940618594022,1,10,1,10,100.0,10.0,projection,65
720575940618609317,2,139,1,139,100.0,69.5,local,0
720575940618637632,1,35,1,35,100.0,35.0,projection,167
720575940618681502,1,16,1,16,100.0,16.0,projection,487
720575940618696989,1,9,1,9,100.0,9.0,local,0
720575940618706043,3,61,1,61,100.0,20.333333333333332,local,0
720575940618706811,4,190,1,190,100.0,47.5,local,0
720575940618709371,3,66,1,66,100.0,22.0,local,0
720575940618726454,1,22,1,22,100.0,22.0,projection,668
720575940618726765,1,5,1,5,100.0,5.0,projection,58
720575940618755494,2,180,1,180,100.0,90.0,projection,103
720575940618757666,2,19,1,19,100.0,9.5,projection,4435
720575940618759985,1,38,1,38,100.0,38.0,projection,84
720575940618775892,1,21,1,21,100.0,21.0,projection,277
720575940618788944,24,3412,1,3412,100.0,142.16666666666666,local,0
720575940618791515,11,578,1,578,100.0,52.54545454545455,local,0
720575940618792686,1,18,1,18,100.0,18.0,projection,63
720575940618830676,1,5,1,5,100.0,5.0,projection,1243
720575940618842351,2,117,1,117,100.0,58.5,projection,245
720575940618868273,1,42,1,42,100.0,42.0,projection,47
720575940618870187,1,6,1,6,100.0,6.0,local,0
720575940618877531,3,77,1,77,100.0,25.666666666666668,local,0
720575940618878191,1,9,1,9,100.0,9.0,projection,10
720575940618887217,3,583,1,583,100.0,194.33333333333334,local,0
720575940618887838,1,30,1,30,100.0,30.0,projection,29
720575940618889931,1,12,1,12,100.0,12.0,local,0
720575940618907757,1,42,1,42,100.0,42.0,local,0
720575940618910411,1,15,1,15,100.0,15.0,projection,220
720575940618931846,1,38,1,38,100.0,38.0,projection,320
720575940618932603,2,26,1,26,100.0,13.0,projection,1550
720575940618936710,10,295,1,295,100.0,29.5,local,0
720575940618943389,1,5,1,5,100.0,5.0,projection,381
720575940618953126,1,7,1,7,100.0,7.0,projection,20
720575940618953217,1,18,1,18,100.0,18.0,projection,55
720575940618958109,1,56,1,56,100.0,56.0,projection,2468
720575940618963732,1,24,1,24,100.0,24.0,local,0
720575940618966464,3,31,1,31,100.0,10.333333333333334,projection,49
720575940618984475,1,140,1,140,100.0,140.0,projection,965
720575940618985894,1,12,1,12,100.0,12.0,projection,135
720575940618995505,1,16,1,16,100.0,16.0,projection,43
720575940619016059,4,242,1,242,100.0,60.5,local,0
720575940619025780,1,126,1,126,100.0,126.0,projection,93
720575940619028208,2,198,1,198,100.0,99.0,local,0
720575940619042427,13,2368,1,2368,100.0,182.15384615384616,local,0
720575940619047547,1,10,1,10,100.0,10.0,projection,305
720575940619048315,3,27,1,27,100.0,9.0,projection,218
720575940619058334,5,188,1,188,100.0,37.6,local,0
720575940619071005,1,10,1,10,100.0,10.0,projection,13769
720575940619072513,6,934,1,934,100.0,155.66666666666666,local,0
720575940619093163,1,15,1,15,100.0,15.0,projection,248
720575940619114048,7,143,1,143,100.0,20.428571428571427,local,0
720575940619134789,2,71,1,71,100.0,35.5,projection,4338
720575940619145045,3,46,1,46,100.0,15.333333333333334,projection,318
720575940619155264,2,120,1,120,100.0,60.0,local,0
720575940619161936,1,25,1,25,100.0,25.0,local,0
720575940619176094,24,1061,1,1061,100.0,44.208333333333336,projection,37
720575940619191687,1,52,1,52,100.0,52.0,projection,70
720575940619197093,5,647,1,647,100.0,129.4,local,0
720575940619197366,1,5,1,5,100.0,5.0,projection,27
720575940619280981,2,48,1,48,100.0,24.0,projection,43
720575940619281031,3,104,1,104,100.0,34.666666666666664,projection,63
720575940619310757,10,282,1,282,100.0,28.2,local,0
720575940619320046,4,54,1,54,100.0,13.5,projection,105
720575940619343952,1,84,1,84,100.0,84.0,projection,412
720575940619387814,2,400,1,400,100.0,200.0,local,0
720575940619397797,3,88,1,88,100.0,29.333333333333332,projection,558
720575940619398872,5,479,1,479,100.0,95.8,projection,215
720575940619403942,3,46,1,46,100.0,15.333333333333334,projection,479
720575940619414321,2,13,1,13,100.0,6.5,projection,6
720575940619419457,1,14,1,14,100.0,14.0,projection,351
720575940619421823,2,1211,1,1211,100.0,605.5,projection,13
720575940619428432,1,24,1,24,100.0,24.0,projection,704
720575940619434712,1,39,1,39,100.0,39.0,projection,2114
720575940619436225,1,20,1,20,100.0,20.0,projection,978
720575940619441112,1,39,1,39,100.0,39.0,projection,184
720575940619451989,8,234,1,234,100.0,29.25,projection,57
720575940619453831,11,772,1,772,100.0,70.18181818181819,local,0
720575940619469677,1,17,1,17,100.0,17.0,projection,110
720575940619471525,2,62,1,62,100.0,31.0,projection,224
720575940619506481,1,25,1,25,100.0,25.0,projection,395
720575940619517131,4,47,1,47,100.0,11.75,projection,275
720575940619530187,2,23,1,23,100.0,11.5,local,0
720575940619537201,4,91,1,91,100.0,22.75,projection,3340
720575940619596709,3,79,1,79,100.0,26.333333333333332,projection,84
720575940619615424,2,40,1,40,100.0,20.0,projection,98
720575940619624795,1,10,1,10,100.0,10.0,local,0
720575940619625792,2,264,1,264,100.0,132.0,local,0
720575940619638592,2,90,1,90,100.0,45.0,projection,63
720575940619646037,1,10,1,10,100.0,10.0,projection,260
720575940619652033,2,247,1,247,100.0,123.5,local,0
720575940619659861,1,80,1,80,100.0,80.0,local,0
720575940619662539,6,442,1,442,100.0,73.66666666666667,projection,686
720575940619671616,4,157,1,157,100.0,39.25,local,0
720575940619686208,1,5,1,5,100.0,5.0,local,0
720575940619696133,1,57,1,57,100.0,57.0,local,0
720575940619696731,2,195,1,195,100.0,97.5,projection,1130
720575940619725551,1,30,1,30,100.0,30.0,projection,65
720575940619751339,1,14,1,14,100.0,14.0,projection,160
720575940619757366,5,616,1,616,100.0,123.2,projection,138
720575940619766869,1,10,1,10,100.0,10.0,projection,107
720575940619767899,3,65,1,65,100.0,21.666666666666668,projection,32
720575940619770608,3,53,1,53,100.0,17.666666666666668,projection,291
720575940619771375,5,114,1,114,100.0,22.8,local,0
720575940619793940,2,102,1,102,100.0,51.0,local,0
720575940619814997,1,15,1,15,100.0,15.0,projection,740
720575940619846241,1,12,1,12,100.0,12.0,projection,247
720575940619850411,3,210,1,210,100.0,70.0,projection,92
720575940619863125,2,33,1,33,100.0,16.5,projection,2950
720575940619865429,1,10,1,10,100.0,10.0,projection,134
720575940619865547,4,257,1,257,100.0,64.25,local,0
720575940619865941,2,210,1,210,100.0,105.0,projection,58
720575940619866059,9,1344,1,1344,100.0,149.33333333333334,local,0
720575940619876267,1,12,1,12,100.0,12.0,projection,178
720575940619877396,6,151,1,151,100.0,25.166666666666668,local,0
720575940619881131,1,5,1,5,100.0,5.0,projection,279
720575940619888622,3,34,1,34,100.0,11.333333333333334,local,0
720575940619895125,2,42,1,42,100.0,21.0,projection,6020
720575940619896656,3,132,1,132,100.0,44.0,projection,165
720575940619898971,3,46,1,46,100.0,15.333333333333334,projection,131
720575940619917653,1,15,1,15,100.0,15.0,projection,121
720575940619921488,1,92,1,92,100.0,92.0,projection,1158
720575940619928929,23,3019,1,3019,100.0,131.2608695652174,local,0
720575940619930021,1,35,1,35,100.0,35.0,projection,77
720575940619932404,1,12,1,12,100.0,12.0,projection,28
720575940619933269,2,30,1,30,100.0,15.0,projection,64
720575940619935829,1,26,1,26,100.0,26.0,projection,59
720575940619940523,1,26,1,26,100.0,26.0,projection,43
720575940619945931,3,65,1,65,100.0,21.666666666666668,local,0
720575940619962608,2,58,1,58,100.0,29.0,projection,23
720575940619992997,2,53,1,53,100.0,26.5,projection,332
720575940620025620,13,839,1,839,100.0,64.53846153846153,local,0
720575940620026864,3,66,1,66,100.0,22.0,local,0
720575940620034401,1,31,1,31,100.0,31.0,projection,27
720575940620047414,1,6,1,6,100.0,6.0,projection,721
720575940620057758,4,223,1,223,100.0,55.75,projection,2463
720575940620067823,2,65,1,65,100.0,32.5,projection,115
720575940620079440,1,40,1,40,100.0,40.0,projection,22
720575940620079518,3,115,1,115,100.0,38.333333333333336,projection,198
720575940620091038,1,24,1,24,100.0,24.0,projection,1484
720575940620093019,2,29,1,29,100.0,14.5,projection,5
720575940620094366,2,162,1,162,100.0,81.0,local,0
720575940620096171,7,746,1,746,100.0,106.57142857142857,local,0
720575940620098974,4,40,1,40,100.0,10.0,projection,60
720575940620103595,1,30,1,30,100.0,30.0,projection,195
720575940620116091,1,45,1,45,100.0,45.0,projection,311
720575940620122503,1,12,1,12,100.0,12.0,projection,189
720575940620124295,1,20,1,20,100.0,20.0,projection,1027
720575940620125563,1,42,1,42,100.0,42.0,projection,6
720575940620129671,2,190,1,190,100.0,95.0,projection,65
720575940620135645,2,64,1,64,100.0,32.0,local,0
720575940620156209,4,142,1,142,100.0,35.5,local,0
720575940620157787,4,40,1,40,100.0,10.0,projection,104
720575940620177275,1,27,1,27,100.0,27.0,projection,39
720575940620177543,13,843,1,843,100.0,64.84615384615384,local,0
720575940620181825,1,65,1,65,100.0,65.0,projection,584
720575940620182151,2,96,1,96,100.0,48.0,local,0
720575940620195800,2,40,1,40,100.0,20.0,projection,12
720575940620198571,1,7,1,7,100.0,7.0,projection,266
720575940620203764,1,6,1,6,100.0,6.0,projection,5
720575940620205147,1,15,1,15,100.0,15.0,projection,140
720575940620212133,1,10,1,10,100.0,10.0,projection,487
720575940620217582,7,787,1,787,100.0,112.42857142857143,local,0
720575940620258480,2,75,1,75,100.0,37.5,projection,1456
720575940620271636,3,178,1,178,100.0,59.333333333333336,projection,598
720575940620274085,10,372,1,372,100.0,37.2,local,0
720575940620287067,2,12,1,12,100.0,6.0,projection,183
720575940620289701,3,95,1,95,100.0,31.666666666666668,local,0
720575940620296641,2,108,1,108,100.0,54.0,local,0
720575940620298772,2,18,1,18,100.0,9.0,local,0
720575940620303380,1,25,1,25,100.0,25.0,projection,5
720575940620306785,1,12,1,12,100.0,12.0,projection,845
720575940620332404,2,141,1,141,100.0,70.5,local,0
720575940620335269,9,631,1,631,100.0,70.11111111111111,local,0
720575940620339068,1,22,1,22,100.0,22.0,projection,227
720575940620348125,1,98,1,98,100.0,98.0,projection,101
720575940620353300,25,5064,1,5064,100.0,202.56,local,0
720575940620356545,1,64,1,64,100.0,64.0,projection,2073
720575940620374693,4,370,1,370,100.0,92.5,local,0
720575940620411169,4,68,1,68,100.0,17.0,local,0
720575940620420544,1,30,1,30,100.0,30.0,projection,1030
720575940620423533,1,21,1,21,100.0,21.0,projection,120
720575940620441024,7,254,1,254,100.0,36.285714285714285,projection,928
720575940620445934,1,32,1,32,100.0,32.0,projection,77
720575940620450694,2,135,1,135,100.0,67.5,projection,54
720575940620472235,2,42,1,42,100.0,21.0,projection,234
720575940620473547,1,5,1,5,100.0,5.0,local,0
720575940620474278,4,322,1,322,100.0,80.5,projection,1342
720575940620488539,1,10,1,10,100.0,10.0,projection,159
720575940620494529,3,106,1,106,100.0,35.333333333333336,projection,1977
720575940620497062,1,9,1,9,100.0,9.0,local,0
720575940620497286,1,30,1,30,100.0,30.0,projection,780
720575940620499115,2,43,1,43,100.0,21.5,projection,266
720575940620505435,2,15,1,15,100.0,7.5,projection,140
720575940620506996,9,297,1,297,100.0,33.0,local,0
720575940620519083,1,15,1,15,100.0,15.0,projection,1019
720575940620521350,4,96,1,96,100.0,24.0,local,0
720575940620527707,1,10,1,10,100.0,10.0,projection,61
720575940620528990,1,14,1,14,100.0,14.0,local,0
720575940620550534,16,750,1,750,100.0,46.875,local,0
720575940620565313,1,5,1,5,100.0,5.0,projection,2682
720575940620565339,3,36,1,36,100.0,12.0,projection,750
720575940620575579,2,154,1,154,100.0,77.0,local,0
720575940620588747,1,22,1,22,100.0,22.0,projection,10
720575940620589838,4,149,1,149,100.0,37.25,local,0
720575940620593243,2,22,1,22,100.0,11.0,local,0
720575940620597232,1,14,1,14,100.0,14.0,projection,788
720575940620607025,1,12,1,12,100.0,12.0,projection,55
720575940620610881,7,138,1,138,100.0,19.714285714285715,projection,169
720575940620626011,3,148,1,148,100.0,49.333333333333336,local,0
720575940620627035,11,323,1,323,100.0,29.363636363636363,local,0
720575940620633070,4,298,1,298,100.0,74.5,projection,146
720575940620633947,10,307,1,307,100.0,30.7,local,0
720575940620642940,1,108,1,108,100.0,108.0,local,0
720575940620654616,1,10,1,10,100.0,10.0,projection,56
720575940620670657,1,18,1,18,100.0,18.0,projection,341
720575940620672432,4,79,1,79,100.0,19.75,local,0
720575940620691327,1,24,1,24,100.0,24.0,projection,47
720575940620692833,5,505,1,505,100.0,101.0,local,0
720575940620692974,7,791,1,791,100.0,113.0,local,0
720575940620698136,3,252,1,252,100.0,84.0,local,0
720575940620699162,2,147,1,147,100.0,73.5,local,0
720575940620717551,1,21,1,21,100.0,21.0,projection,86
720575940620718808,1,40,1,40,100.0,40.0,projection,66
720575940620740717,1,24,1,24,100.0,24.0,projection,1294
720575940620748457,7,823,1,823,100.0,117.57142857142857,local,0
720575940620749807,1,7,1,7,100.0,7.0,projection,37
720575940620751231,2,35,1,35,100.0,17.5,local,0
720575940620778223,3,84,1,84,100.0,28.0,local,0
720575940620797976,2,230,1,230,100.0,115.0,local,0
720575940620798284,2,80,1,80,100.0,40.0,local,0
720575940620812528,1,12,1,12,100.0,12.0,local,0
720575940620819659,14,525,1,525,100.0,37.5,local,0
720575940620833901,9,457,1,457,100.0,50.77777777777778,projection,468
720575940620856046,5,1518,1,1518,100.0,303.6,local,0
720575940620866544,5,95,1,95,100.0,19.0,local,0
720575940620874581,1,10,1,10,100.0,10.0,projection,101
720575940620874757,10,269,1,269,100.0,26.9,local,0
720575940620878785,8,185,1,185,100.0,23.125,local,0
720575940620885342,2,237,1,237,100.0,118.5,local,0
720575940620889936,1,7,1,7,100.0,7.0,projection,1569
720575940620892781,1,15,1,15,100.0,15.0,projection,570
720575940620897389,2,46,1,46,100.0,23.0,projection,38
720575940620900869,1,26,1,26,100.0,26.0,projection,86
720575940620909933,1,10,1,10,100.0,10.0,projection,447
720575940620913392,1,27,1,27,100.0,27.0,projection,286
720575940620925643,2,114,1,114,100.0,57.0,projection,210
720575940620926234,1,65,1,65,100.0,65.0,local,0
720575940620933835,1,28,1,28,100.0,28.0,projection,34
720575940620957423,6,102,1,102,100.0,17.0,projection,254
720575940620979638,2,45,1,45,100.0,22.5,local,0
720575940620981072,1,12,1,12,100.0,12.0,projection,2396
720575940620982437,8,562,1,562,100.0,70.25,local,0
720575940620983637,1,11,1,11,100.0,11.0,local,0
720575940620985889,1,30,1,30,100.0,30.0,projection,11
720575940620994292,5,392,1,392,100.0,78.4,projection,61
720575940621008895,1,96,1,96,100.0,96.0,local,0
720575940621009505,1,15,1,15,100.0,15.0,projection,353
720575940621009840,1,14,1,14,100.0,14.0,projection,350
720575940621013640,3,160,1,160,100.0,53.333333333333336,local,0
720575940621014881,1,33,1,33,100.0,33.0,projection,571
720575940621018977,2,50,1,50,100.0,25.0,projection,1989
720575940621025872,5,214,1,214,100.0,42.8,projection,187
720575940621031006,1,10,1,10,100.0,10.0,projection,86
720575940621033152,1,6,1,6,100.0,6.0,projection,21
720575940621039952,2,30,1,30,100.0,15.0,projection,1707
720575940621040737,2,105,1,105,100.0,52.5,projection,770
720575940621044348,1,5,1,5,100.0,5.0,projection,394
720575940621047632,4,164,1,164,100.0,41.0,local,0
720575940621052031,1,7,1,7,100.0,7.0,projection,155
720575940621057159,1,52,1,52,100.0,52.0,projection,72
720575940621057702,5,261,1,261,100.0,52.2,projection,1687
720575940621061285,1,7,1,7,100.0,7.0,projection,1285
720575940621075482,1,10,1,10,100.0,10.0,projection,38
720575940621082623,1,112,1,112,100.0,112.0,local,0
720575940621085424,1,20,1,20,100.0,20.0,projection,886
720575940621087777,2,48,1,48,100.0,24.0,projection,403
720575940621088438,1,60,1,60,100.0,60.0,projection,53
720575940621089741,3,79,1,79,100.0,26.333333333333332,projection,57
720575940621102913,1,6,1,6,100.0,6.0,projection,170
720575940621114177,3,46,1,46,100.0,15.333333333333334,projection,1253
720575940621119367,14,650,1,650,100.0,46.42857142857143,projection,90
720575940621128583,4,126,1,126,100.0,31.5,local,0
720575940621129607,3,361,1,361,100.0,120.33333333333333,projection,2765
720575940621136519,2,49,1,49,100.0,24.5,projection,116
720575940621136961,1,14,1,14,100.0,14.0,projection,25
720575940621142081,2,40,1,40,100.0,20.0,projection,774
720575940621144385,2,21,1,21,100.0,10.5,projection,124
720575940621150191,17,1173,1,1173,100.0,69.0,local,0
720575940621163277,2,99,1,99,100.0,49.5,projection,151
720575940621164148,1,6,1,6,100.0,6.0,projection,39
720575940621167681,1,6,1,6,100.0,6.0,projection,468
720575940621181004,3,34,1,34,100.0,11.333333333333334,projection,9
720575940621198017,1,16,1,16,100.0,16.0,projection,463
720575940621204095,1,38,1,38,100.0,38.0,projection,192
720575940621241008,5,140,1,140,100.0,28.0,projection,214
720575940621245124,1,10,1,10,100.0,10.0,projection,11
720575940621252468,4,99,1,99,100.0,24.75,projection,638
720575940621257340,1,18,1,18,100.0,18.0,projection,54
720575940621261296,2,279,1,279,100.0,139.5,local,0
720575940621272865,1,10,1,10,100.0,10.0,local,0
720575940621282486,1,9,1,9,100.0,9.0,projection,170
720575940621305716,2,19,1,19,100.0,9.5,projection,78
720575940621313414,3,99,1,99,100.0,33.0,local,0
720575940621325150,1,10,1,10,100.0,10.0,projection,77
720575940621332092,17,517,1,517,100.0,30.41176470588235,local,0
720575940621337460,2,26,1,26,100.0,13.0,projection,71
720575940621339156,1,10,1,10,100.0,10.0,projection,986
720575940621340710,1,145,1,145,100.0,145.0,projection,1064
720575940621352630,1,28,1,28,100.0,28.0,projection,12
720575940621373052,1,10,1,10,100.0,10.0,projection,618
720575940621373278,2,12,1,12,100.0,6.0,local,0
720575940621373534,1,5,1,5,100.0,5.0,projection,20
720575940621375231,5,1059,1,1059,100.0,211.8,local,0
720575940621383804,1,12,1,12,100.0,12.0,projection,13
720575940621388453,1,20,1,20,100.0,20.0,local,0
720575940621420709,1,25,1,25,100.0,25.0,projection,32
720575940621431884,2,24,1,24,100.0,12.0,projection,5
720575940621442124,2,33,1,33,100.0,16.5,projection,184
720575940621457690,1,30,1,30,100.0,30.0,projection,4759
720575940621462512,1,10,1,10,100.0,10.0,projection,5
720575940621472294,1,27,1,27,100.0,27.0,projection,290
720575940621478358,1,5,1,5,100.0,5.0,projection,71
720575940621502051,3,141,1,141,100.0,47.0,local,0
720575940621507208,3,44,1,44,100.0,14.666666666666666,projection,84
720575940621511704,1,20,1,20,100.0,20.0,projection,221
720575940621525673,2,147,1,147,100.0,73.5,projection,881
720575940621538142,3,38,1,38,100.0,12.666666666666666,local,0
720575940621551854,2,46,1,46,100.0,23.0,projection,3791
720575940621566844,1,36,1,36,100.0,36.0,local,0
720575940621569728,3,58,1,58,100.0,19.333333333333332,local,0
720575940621573030,4,94,1,94,100.0,23.5,local,0
720575940621573542,1,10,1,10,100.0,10.0,local,0
720575940621586854,2,117,1,117,100.0,58.5,local,0
720575940621593626,1,14,1,14,100.0,14.0,local,0
720575940621599741,2,60,1,60,100.0,30.0,projection,383
720575940621602743,1,6,1,6,100.0,6.0,projection,29
720575940621605964,1,72,1,72,100.0,72.0,projection,86
720575940621616381,2,26,1,26,100.0,13.0,projection,319
720575940621633683,4,94,1,94,100.0,23.5,projection,60
720575940621651327,4,152,1,152,100.0,38.0,projection,265
720575940621667693,15,734,1,734,100.0,48.93333333333333,local,0
720575940621671687,1,39,1,39,100.0,39.0,projection,91
720575940621673852,1,6,1,6,100.0,6.0,projection,2308
720575940621680264,1,10,1,10,100.0,10.0,projection,40
720575940621689880,7,1774,1,1774,100.0,253.42857142857142,local,0
720575940621698542,2,148,1,148,100.0,74.0,projection,1183
720575940621701104,1,25,1,25,100.0,25.0,projection,49
720575940621701846,2,66,1,66,100.0,33.0,projection,62
720575940621719679,1,16,1,16,100.0,16.0,projection,636
720575940621741094,6,188,1,188,100.0,31.333333333333332,local,0
720575940621743860,2,252,1,252,100.0,126.0,projection,222
720575940621743905,1,44,1,44,100.0,44.0,projection,54
720575940621750465,2,35,1,35,100.0,17.5,projection,140
720575940621754367,3,133,1,133,100.0,44.333333333333336,local,0
720575940621755888,3,682,1,682,100.0,227.33333333333334,local,0
720575940621762081,2,21,1,21,100.0,10.5,projection,1220
720575940621763312,1,6,1,6,100.0,6.0,local,0
720575940621764084,2,47,1,47,100.0,23.5,projection,131
720575940621766938,1,10,1,10,100.0,10.0,projection,2059
720575940621771041,5,100,1,100,100.0,20.0,local,0
720575940621775130,1,7,1,7,100.0,7.0,projection,435
720575940621776161,1,7,1,7,100.0,7.0,projection,1966
720575940621778381,2,818,1,818,100.0,409.0,local,0
720575940621827419,27,1473,1,1473,100.0,54.55555555555556,local,0
720575940621833281,9,603,1,603,100.0,67.0,local,0
720575940621836065,1,8,1,8,100.0,8.0,projection,205
720575940621848781,1,215,1,215,100.0,215.0,local,0
720575940621851937,1,10,1,10,100.0,10.0,projection,2429
720575940621864060,1,119,1,119,100.0,119.0,local,0
720575940621870349,6,262,1,262,100.0,43.666666666666664,local,0
720575940621894750,7,362,1,362,100.0,51.714285714285715,local,0
720575940621895382,1,47,1,47,100.0,47.0,projection,360
720575940621898665,5,1136,1,1136,100.0,227.2,local,0
720575940621910399,5,362,1,362,100.0,72.4,projection,571
720575940621913513,8,981,1,981,100.0,122.625,local,0
720575940621916952,4,1361,1,1361,100.0,340.25,local,0
720575940621928453,3,59,1,59,100.0,19.666666666666668,local,0
720575940621930710,4,709,1,709,100.0,177.25,local,0
720575940621939071,1,7,1,7,100.0,7.0,projection,1489
720575940622006506,1,21,1,21,100.0,21.0,projection,66
720575940622015612,1,36,1,36,100.0,36.0,projection,79
720575940622018565,2,62,1,62,100.0,31.0,local,0
720575940622021637,1,12,1,12,100.0,12.0,local,0
720575940622026245,6,411,1,411,100.0,68.5,local,0
720575940622038622,3,42,1,42,100.0,14.0,projection,94
720575940622040419,2,28,1,28,100.0,14.0,projection,5
720575940622054753,21,724,1,724,100.0,34.476190476190474,local,0
720575940622087009,1,18,1,18,100.0,18.0,projection,287
720575940622101281,3,64,1,64,100.0,21.333333333333332,projection,22
720575940622107937,12,343,1,343,100.0,28.583333333333332,projection,153
720575940622109466,2,80,1,80,100.0,40.0,projection,161
720575940622114121,2,29,1,29,100.0,14.5,projection,53
720575940622116705,4,313,1,313,100.0,78.25,local,0
720575940622122083,1,10,1,10,100.0,10.0,projection,118
720575940622123527,1,10,1,10,100.0,10.0,projection,55
720575940622124833,7,927,1,927,100.0,132.42857142857142,local,0
720575940622129321,3,70,1,70,100.0,23.333333333333332,projection,77
720575940622136022,2,118,1,118,100.0,59.0,local,0
720575940622137633,6,164,1,164,100.0,27.333333333333332,local,0
720575940622144648,3,71,1,71,100.0,23.666666666666668,local,0
720575940622150569,1,39,1,39,100.0,39.0,projection,44
720575940622151704,2,50,1,50,100.0,25.0,projection,997
720575940622154266,8,367,1,367,100.0,45.875,local,0
720575940622166664,1,30,1,30,100.0,30.0,projection,430
720575940622172540,2,36,1,36,100.0,18.0,projection,23
720575940622182569,1,14,1,14,100.0,14.0,projection,2103
720575940622182669,3,126,1,126,100.0,42.0,projection,61
720575940622184105,5,188,1,188,100.0,37.6,projection,660
720575940622195625,6,210,1,210,100.0,35.0,local,0
720575940622199593,8,2700,1,2700,100.0,337.5,local,0
720575940622200233,3,125,1,125,100.0,41.666666666666664,local,0
720575940622203597,1,10,1,10,100.0,10.0,projection,193
720575940622225800,1,42,1,42,100.0,42.0,local,0
720575940622232458,1,30,1,30,100.0,30.0,projection,53
720575940622235425,5,112,1,112,100.0,22.4,local,0
720575940622236671,6,405,1,405,100.0,67.5,local,0
720575940622263066,1,39,1,39,100.0,39.0,projection,475
720575940622266236,1,6,1,6,100.0,6.0,local,0
720575940622266748,2,61,1,61,100.0,30.5,projection,78
720575940622268993,1,5,1,5,100.0,5.0,projection,597
720575940622273868,1,7,1,7,100.0,7.0,projection,995
720575940622284947,10,538,1,538,100.0,53.8,projection,823
720575940622298631,3,528,1,528,100.0,176.0,local,0
720575940622312063,1,5,1,5,100.0,5.0,local,0
720575940622312521,2,75,1,75,100.0,37.5,projection,125
720575940622313971,3,348,1,348,100.0,116.0,local,0
720575940622319715,1,40,1,40,100.0,40.0,projection,289
720575940622335197,11,596,1,596,100.0,54.18181818181818,local,0
720575940622340393,1,7,1,7,100.0,7.0,local,0
720575940622346180,3,3394,1,3394,100.0,1131.3333333333333,local,0
720575940622348424,1,10,1,10,100.0,10.0,projection,19
720575940622350472,1,6,1,6,100.0,6.0,projection,134
720575940622357965,4,176,1,176,100.0,44.0,local,0
720575940622358057,2,369,1,369,100.0,184.5,local,0
720575940622358604,1,16,1,16,100.0,16.0,projection,390
720575940622369718,2,216,1,216,100.0,108.0,projection,277
720575940622371037,6,1983,1,1983,100.0,330.5,local,0
720575940622382285,1,7,1,7,100.0,7.0,local,0
720575940622391337,11,416,1,416,100.0,37.81818181818182,local,0
720575940622392260,1,10,1,10,100.0,10.0,projection,30
720575940622405708,4,143,1,143,100.0,35.75,local,0
720575940622406694,2,137,1,137,100.0,68.5,local,0
720575940622413508,4,162,1,162,100.0,40.5,local,0
720575940622415948,6,481,1,481,100.0,80.16666666666667,local,0
720575940622431049,3,88,1,88,100.0,29.333333333333332,projection,9
720575940622450924,4,1185,1,1185,100.0,296.25,local,0
