root_id,upstream_set_4_2Ns,set_4_syn_count,const,input_synapses_x,%_set_4_input,input_synapses_y,input_synapses,pct_set_4_input,avg_upstream_synapses,neuron_type,#_projection_synapses
720575940612256938,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940612261603,1,44,1,44,100.0,44,0,0.0,44.0,local,0
720575940612277090,1,20,1,20,100.0,20,0,0.0,20.0,local,0
720575940612319155,1,10,1,10,100.0,10,0,0.0,10.0,projection,198
720575940612339123,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940612354034,7,165,1,165,100.0,165,0,0.0,23.571428571428573,local,0
720575940612357618,4,221,1,221,100.0,221,0,0.0,55.25,local,0
720575940612376805,1,9,1,9,100.0,9,0,0.0,9.0,local,0
720575940612423922,3,33,1,33,100.0,33,0,0.0,11.0,local,0
720575940612427670,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940612438514,6,1324,1,1324,100.0,1324,0,0.0,220.66666666666666,local,0
720575940612443890,5,1656,1,1656,100.0,1656,0,0.0,331.2,local,0
720575940612470755,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940612572131,1,6,1,6,100.0,6,0,0.0,6.0,projection,1229
720575940612572723,2,19,1,19,100.0,19,0,0.0,9.5,projection,78
720575940612686233,21,726,1,726,100.0,726,0,0.0,34.57142857142857,local,0
720575940612692633,4,217,1,217,100.0,217,0,0.0,54.25,local,0
720575940612761750,1,5,1,5,100.0,5,0,0.0,5.0,projection,155
720575940612772915,2,40,1,40,100.0,40,0,0.0,20.0,local,0
720575940612792830,1,7,1,7,100.0,7,0,0.0,7.0,projection,19
720575940612906518,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940612910503,3,45,1,45,100.0,45,0,0.0,15.0,local,0
720575940612952557,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940613004402,15,652,1,652,100.0,652,0,0.0,43.46666666666667,local,0
720575940613154582,3,1028,1,1028,100.0,1028,0,0.0,342.6666666666667,local,0
720575940613170385,2,47,1,47,100.0,47,0,0.0,23.5,local,0
720575940613213615,3,37,1,37,100.0,37,0,0.0,12.333333333333334,local,0
720575940613222195,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940613347299,2,89,1,89,100.0,89,0,0.0,44.5,projection,12
720575940613356851,2,32,1,32,100.0,32,0,0.0,16.0,local,0
720575940613361010,3,77,1,77,100.0,77,0,0.0,25.666666666666668,projection,434
720575940613403890,1,6,1,6,100.0,6,0,0.0,6.0,projection,30
720575940613426343,7,344,1,344,100.0,344,0,0.0,49.142857142857146,local,0
720575940613527789,3,96,1,96,100.0,96,0,0.0,32.0,local,0
720575940613687789,2,18,1,18,100.0,18,0,0.0,9.0,projection,40
720575940613747734,2,72,1,72,100.0,72,0,0.0,36.0,local,0
720575940613825814,7,126,1,126,100.0,126,0,0.0,18.0,local,0
720575940613828202,2,18,1,18,100.0,18,0,0.0,9.0,local,0
720575940613903778,2,58,1,58,100.0,58,0,0.0,29.0,projection,254
720575940613929391,4,340,1,340,100.0,340,0,0.0,85.0,local,0
720575940613943215,14,387,1,387,100.0,387,0,0.0,27.642857142857142,local,0
720575940613944994,1,18,1,18,100.0,18,0,0.0,18.0,projection,4319
720575940614061930,1,16,1,16,100.0,16,0,0.0,16.0,local,0
720575940614099818,2,30,1,30,100.0,30,0,0.0,15.0,local,0
720575940614128691,1,22,1,22,100.0,22,0,0.0,22.0,projection,10
720575940614165201,2,74,1,74,100.0,74,0,0.0,37.0,local,0
720575940614291181,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940614358014,1,7,1,7,100.0,7,0,0.0,7.0,projection,1818
720575940614465478,1,7,1,7,100.0,7,0,0.0,7.0,local,0
720575940614604962,1,12,1,12,100.0,12,0,0.0,12.0,projection,382
720575940614635175,2,53,1,53,100.0,53,0,0.0,26.5,projection,5
720575940614642838,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940614660519,5,128,1,128,100.0,128,0,0.0,25.6,local,0
720575940614714514,15,679,1,679,100.0,679,0,0.0,45.266666666666666,local,0
720575940614736290,3,48,1,48,100.0,48,0,0.0,16.0,local,0
720575940614756589,4,25,1,25,100.0,25,0,0.0,6.25,projection,2054
720575940614763666,1,58,1,58,100.0,58,0,0.0,58.0,local,0
720575940614954536,7,666,1,666,100.0,666,0,0.0,95.14285714285714,local,0
720575940614965691,5,98,1,98,100.0,98,0,0.0,19.6,local,0
720575940614998166,2,16,1,16,100.0,16,0,0.0,8.0,local,0
720575940615015976,2,429,1,429,100.0,429,0,0.0,214.5,local,0
720575940615023535,3,103,1,103,100.0,103,0,0.0,34.333333333333336,local,0
720575940615071391,7,362,1,362,100.0,362,0,0.0,51.714285714285715,local,0
720575940615245107,9,534,1,534,100.0,534,0,0.0,59.333333333333336,local,0
720575940615292895,7,149,1,149,100.0,149,0,0.0,21.285714285714285,local,0
720575940615495839,2,82,1,82,100.0,82,0,0.0,41.0,local,0
720575940615500286,2,63,1,63,100.0,63,0,0.0,31.5,local,0
720575940615505406,5,106,1,106,100.0,106,0,0.0,21.2,local,0
720575940615582111,3,68,1,68,100.0,68,0,0.0,22.666666666666668,local,0
720575940615583647,2,822,1,822,100.0,822,0,0.0,411.0,local,0
720575940615583650,2,32,1,32,100.0,32,0,0.0,16.0,local,0
720575940615666655,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940615671106,10,1452,1,1452,100.0,1452,0,0.0,145.2,local,0
720575940615672130,5,508,1,508,100.0,508,0,0.0,101.6,local,0
720575940615742353,1,8,1,8,100.0,8,0,0.0,8.0,local,0
720575940615811670,1,39,1,39,100.0,39,0,0.0,39.0,local,0
720575940615824011,2,11,1,11,100.0,11,0,0.0,5.5,projection,53
720575940615894614,15,1269,1,1269,100.0,1269,0,0.0,84.6,local,0
720575940615970015,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940616018956,23,721,1,721,100.0,721,0,0.0,31.347826086956523,projection,446
720575940616038294,3,264,1,264,100.0,264,0,0.0,88.0,local,0
720575940616065254,2,20,1,20,100.0,20,0,0.0,10.0,local,0
720575940616067890,8,310,1,310,100.0,310,0,0.0,38.75,local,0
720575940616071483,10,480,1,480,100.0,480,0,0.0,48.0,local,0
720575940616071563,1,15,1,15,100.0,15,0,0.0,15.0,projection,663
720575940616100582,2,27,1,27,100.0,27,0,0.0,13.5,local,0
720575940616164658,5,169,1,169,100.0,169,0,0.0,33.8,local,0
720575940616167730,2,141,1,141,100.0,141,0,0.0,70.5,local,0
720575940616169010,11,519,1,519,100.0,519,0,0.0,47.18181818181818,local,0
720575940616194610,11,431,1,431,100.0,431,0,0.0,39.18181818181818,local,0
720575940616196539,2,124,1,124,100.0,124,0,0.0,62.0,local,0
720575940616200790,1,9,1,9,100.0,9,0,0.0,9.0,projection,760
720575940616203869,3,56,1,56,100.0,56,0,0.0,18.666666666666668,local,0
720575940616217403,1,16,1,16,100.0,16,0,0.0,16.0,local,0
720575940616298171,4,139,1,139,100.0,139,0,0.0,34.75,local,0
720575940616308921,2,42,1,42,100.0,42,0,0.0,21.0,local,0
720575940616400470,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940616466260,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940616483284,1,18,1,18,100.0,18,0,0.0,18.0,projection,1371
720575940616667186,2,63,1,63,100.0,63,0,0.0,31.5,local,0
720575940616791709,4,113,1,113,100.0,113,0,0.0,28.25,local,0
720575940616848214,17,606,1,606,100.0,606,0,0.0,35.64705882352941,local,0
720575940616851030,2,65,1,65,100.0,65,0,0.0,32.5,local,0
720575940616864086,2,29,1,29,100.0,29,0,0.0,14.5,local,0
720575940616864217,12,577,1,577,100.0,577,0,0.0,48.083333333333336,local,0
720575940616921152,5,175,1,175,100.0,175,0,0.0,35.0,local,0
720575940617031385,4,759,1,759,100.0,759,0,0.0,189.75,local,0
720575940617151266,8,370,1,370,100.0,370,0,0.0,46.25,local,0
720575940617244027,1,16,1,16,100.0,16,0,0.0,16.0,local,0
720575940617296029,2,26,1,26,100.0,26,0,0.0,13.0,local,0
720575940617298747,4,45,1,45,100.0,45,0,0.0,11.25,local,0
720575940617299515,2,27,1,27,100.0,27,0,0.0,13.5,projection,6
720575940617399257,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940617432065,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940617440539,2,35,1,35,100.0,35,0,0.0,17.5,local,0
720575940617448331,1,5,1,5,100.0,5,0,0.0,5.0,projection,755
720575940617476379,5,100,1,100,100.0,100,0,0.0,20.0,local,0
720575940617488477,5,70,1,70,100.0,70,0,0.0,14.0,local,0
720575940617539355,1,10,1,10,100.0,10,0,0.0,10.0,projection,7
720575940617552057,2,39,1,39,100.0,39,0,0.0,19.5,local,0
720575940617556153,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940617568697,2,33,1,33,100.0,33,0,0.0,16.5,local,0
720575940617629841,6,335,1,335,100.0,335,0,0.0,55.833333333333336,local,0
720575940617636725,7,198,1,198,100.0,198,0,0.0,28.285714285714285,local,0
720575940617663537,2,40,1,40,100.0,40,0,0.0,20.0,local,0
720575940617819216,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940617853730,3,93,1,93,100.0,93,0,0.0,31.0,local,0
720575940617854676,4,39,1,39,100.0,39,0,0.0,9.75,projection,718
720575940617917579,14,299,1,299,100.0,299,0,0.0,21.357142857142858,local,0
720575940617986683,9,172,1,172,100.0,172,0,0.0,19.11111111111111,local,0
720575940618028125,2,15,1,15,100.0,15,0,0.0,7.5,local,0
720575940618118485,4,88,1,88,100.0,88,0,0.0,22.0,projection,655
720575940618135419,3,25,1,25,100.0,25,0,0.0,8.333333333333334,local,0
720575940618216862,1,16,1,16,100.0,16,0,0.0,16.0,projection,1124
720575940618238523,9,303,1,303,100.0,303,0,0.0,33.666666666666664,local,0
720575940618514043,3,70,1,70,100.0,70,0,0.0,23.333333333333332,local,0
720575940618519454,2,56,1,56,100.0,56,0,0.0,28.0,local,0
720575940618571200,2,21,1,21,100.0,21,0,0.0,10.5,projection,839
720575940618574749,4,329,1,329,100.0,329,0,0.0,82.25,local,0
720575940618696989,2,121,1,121,100.0,121,0,0.0,60.5,local,0
720575940618788944,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940618859480,5,52,1,52,100.0,52,0,0.0,10.4,local,0
720575940618877531,1,21,1,21,100.0,21,0,0.0,21.0,local,0
720575940618936710,3,26,1,26,100.0,26,0,0.0,8.666666666666666,local,0
720575940618963732,6,148,1,148,100.0,148,0,0.0,24.666666666666668,local,0
720575940619021726,2,14,1,14,100.0,14,0,0.0,7.0,projection,72
720575940619038493,1,9,1,9,100.0,9,0,0.0,9.0,projection,660
720575940619042427,2,24,1,24,100.0,24,0,0.0,12.0,local,0
720575940619097905,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940619111515,2,30,1,30,100.0,30,0,0.0,15.0,local,0
720575940619114048,6,241,1,241,100.0,241,0,0.0,40.166666666666664,local,0
720575940619128699,5,228,1,228,100.0,228,0,0.0,45.6,local,0
720575940619155264,2,430,1,430,100.0,430,0,0.0,215.0,local,0
720575940619176094,3,16,1,16,100.0,16,0,0.0,5.333333333333333,projection,37
720575940619310757,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940619414321,1,10,1,10,100.0,10,0,0.0,10.0,projection,6
720575940619453831,5,48,1,48,100.0,48,0,0.0,9.6,local,0
720575940619473624,2,19,1,19,100.0,19,0,0.0,9.5,local,0
720575940619549867,12,1026,1,1026,100.0,1026,0,0.0,85.5,local,0
720575940619588568,2,79,1,79,100.0,79,0,0.0,39.5,local,0
720575940619601428,3,101,1,101,100.0,101,0,0.0,33.666666666666664,local,0
720575940619624795,16,750,1,750,100.0,750,0,0.0,46.875,local,0
720575940619658576,5,63,1,63,100.0,63,0,0.0,12.6,local,0
720575940619757366,2,35,1,35,100.0,35,0,0.0,17.5,projection,138
720575940619771375,9,580,1,580,100.0,580,0,0.0,64.44444444444444,local,0
720575940619781814,4,107,1,107,100.0,107,0,0.0,26.75,local,0
720575940619847371,1,28,1,28,100.0,28,0,0.0,28.0,local,0
720575940619865547,2,55,1,55,100.0,55,0,0.0,27.5,local,0
720575940619866059,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940619877396,9,1370,1,1370,100.0,1370,0,0.0,152.22222222222223,local,0
720575940619898526,2,405,1,405,100.0,405,0,0.0,202.5,local,0
720575940619900507,5,203,1,203,100.0,203,0,0.0,40.6,local,0
720575940619973712,4,156,1,156,100.0,156,0,0.0,39.0,local,0
720575940619990357,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940620031366,4,73,1,73,100.0,73,0,0.0,18.25,local,0
720575940620094366,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940620129182,7,115,1,115,100.0,115,0,0.0,16.428571428571427,local,0
720575940620134638,2,19,1,19,100.0,19,0,0.0,9.5,projection,395
720575940620135645,3,48,1,48,100.0,48,0,0.0,16.0,local,0
720575940620156209,8,206,1,206,100.0,206,0,0.0,25.75,local,0
720575940620170887,14,793,1,793,100.0,793,0,0.0,56.642857142857146,local,0
720575940620177543,2,17,1,17,100.0,17,0,0.0,8.5,local,0
720575940620217582,3,68,1,68,100.0,68,0,0.0,22.666666666666668,local,0
720575940620258913,1,6,1,6,100.0,6,0,0.0,6.0,projection,1148
720575940620262465,4,50,1,50,100.0,50,0,0.0,12.5,local,0
720575940620274085,12,303,1,303,100.0,303,0,0.0,25.25,local,0
720575940620292116,7,162,1,162,100.0,162,0,0.0,23.142857142857142,local,0
720575940620359956,4,153,1,153,100.0,153,0,0.0,38.25,local,0
720575940620441821,1,5,1,5,100.0,5,0,0.0,5.0,projection,153
720575940620445062,1,62,1,62,100.0,62,0,0.0,62.0,projection,2380
720575940620451866,1,6,1,6,100.0,6,0,0.0,6.0,local,0
720575940620497062,2,94,1,94,100.0,94,0,0.0,47.0,local,0
720575940620506996,3,109,1,109,100.0,109,0,0.0,36.333333333333336,local,0
720575940620550534,2,22,1,22,100.0,22,0,0.0,11.0,local,0
720575940620553094,3,33,1,33,100.0,33,0,0.0,11.0,local,0
720575940620597232,1,7,1,7,100.0,7,0,0.0,7.0,projection,788
720575940620626011,12,685,1,685,100.0,685,0,0.0,57.083333333333336,local,0
720575940620633070,1,10,1,10,100.0,10,0,0.0,10.0,projection,146
720575940620633947,8,174,1,174,100.0,174,0,0.0,21.75,local,0
720575940620673985,3,72,1,72,100.0,72,0,0.0,24.0,local,0
720575940620735258,9,252,1,252,100.0,252,0,0.0,28.0,local,0
720575940620741102,8,172,1,172,100.0,172,0,0.0,21.5,local,0
720575940620778223,2,36,1,36,100.0,36,0,0.0,18.0,local,0
720575940620780272,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940620819659,11,232,1,232,100.0,232,0,0.0,21.09090909090909,local,0
720575940620833901,4,51,1,51,100.0,51,0,0.0,12.75,projection,468
720575940620874757,1,28,1,28,100.0,28,0,0.0,28.0,local,0
720575940620933835,1,18,1,18,100.0,18,0,0.0,18.0,projection,34
720575940620979638,2,30,1,30,100.0,30,0,0.0,15.0,local,0
720575940620983637,2,294,1,294,100.0,294,0,0.0,147.0,local,0
720575940621065301,1,26,1,26,100.0,26,0,0.0,26.0,local,0
720575940621116073,4,75,1,75,100.0,75,0,0.0,18.75,local,0
720575940621119367,1,5,1,5,100.0,5,0,0.0,5.0,projection,90
720575940621128583,2,30,1,30,100.0,30,0,0.0,15.0,local,0
720575940621149709,1,26,1,26,100.0,26,0,0.0,26.0,local,0
720575940621150191,1,22,1,22,100.0,22,0,0.0,22.0,local,0
720575940621218694,7,76,1,76,100.0,76,0,0.0,10.857142857142858,local,0
720575940621256384,7,207,1,207,100.0,207,0,0.0,29.571428571428573,local,0
720575940621261296,3,311,1,311,100.0,311,0,0.0,103.66666666666667,local,0
720575940621325150,1,5,1,5,100.0,5,0,0.0,5.0,projection,77
720575940621345012,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940621399899,4,232,1,232,100.0,232,0,0.0,58.0,local,0
720575940621422518,1,7,1,7,100.0,7,0,0.0,7.0,local,0
720575940621538142,4,320,1,320,100.0,320,0,0.0,80.0,local,0
720575940621573030,7,243,1,243,100.0,243,0,0.0,34.714285714285715,local,0
720575940621573542,2,111,1,111,100.0,111,0,0.0,55.5,local,0
720575940621586854,11,1268,1,1268,100.0,1268,0,0.0,115.27272727272727,local,0
720575940621633683,2,28,1,28,100.0,28,0,0.0,14.0,projection,60
720575940621647238,1,21,1,21,100.0,21,0,0.0,21.0,projection,496
720575940621662332,2,69,1,69,100.0,69,0,0.0,34.5,projection,3158
720575940621667693,5,250,1,250,100.0,250,0,0.0,50.0,local,0
720575940621668079,1,6,1,6,100.0,6,0,0.0,6.0,projection,121
720575940621755888,1,38,1,38,100.0,38,0,0.0,38.0,local,0
720575940621761729,1,16,1,16,100.0,16,0,0.0,16.0,local,0
720575940621763312,4,180,1,180,100.0,180,0,0.0,45.0,local,0
720575940621771041,5,74,1,74,100.0,74,0,0.0,14.8,local,0
720575940621818790,2,30,1,30,100.0,30,0,0.0,15.0,local,0
720575940621827419,5,180,1,180,100.0,180,0,0.0,36.0,local,0
720575940621833281,26,3105,1,3105,100.0,3105,0,0.0,119.42307692307692,local,0
720575940621894750,8,563,1,563,100.0,563,0,0.0,70.375,local,0
720575940621930710,2,72,1,72,100.0,72,0,0.0,36.0,local,0
720575940621957381,1,6,1,6,100.0,6,0,0.0,6.0,local,0
720575940622021637,3,23,1,23,100.0,23,0,0.0,7.666666666666667,local,0
720575940622054753,17,428,1,428,100.0,428,0,0.0,25.176470588235293,local,0
720575940622116705,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940622123144,5,191,1,191,100.0,191,0,0.0,38.2,local,0
720575940622124833,2,88,1,88,100.0,88,0,0.0,44.0,local,0
720575940622144648,2,378,1,378,100.0,378,0,0.0,189.0,local,0
720575940622154266,3,63,1,63,100.0,63,0,0.0,21.0,local,0
720575940622195625,10,476,1,476,100.0,476,0,0.0,47.6,local,0
720575940622227197,1,22,1,22,100.0,22,0,0.0,22.0,projection,434
720575940622235425,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940622284947,1,27,1,27,100.0,27,0,0.0,27.0,projection,823
720575940622312063,1,35,1,35,100.0,35,0,0.0,35.0,local,0
720575940622319715,1,7,1,7,100.0,7,0,0.0,7.0,projection,289
720575940622348156,19,1143,1,1143,100.0,1143,0,0.0,60.1578947368421,local,0
720575940622386824,1,54,1,54,100.0,54,0,0.0,54.0,local,0
720575940622391337,2,41,1,41,100.0,41,0,0.0,20.5,local,0
720575940622415948,8,784,1,784,100.0,784,0,0.0,98.0,local,0
720575940622433799,1,6,1,6,100.0,6,0,0.0,6.0,local,0
720575940622452715,8,561,1,561,100.0,561,0,0.0,70.125,local,0
720575940622457579,4,83,1,83,100.0,83,0,0.0,20.75,local,0
720575940622466027,2,20,1,20,100.0,20,0,0.0,10.0,projection,82
720575940622500172,2,22,1,22,100.0,22,0,0.0,11.0,local,0
720575940622515895,1,5,1,5,100.0,5,0,0.0,5.0,projection,150
720575940622519156,5,78,1,78,100.0,78,0,0.0,15.6,local,0
720575940622520908,1,21,1,21,100.0,21,0,0.0,21.0,local,0
720575940622537477,1,23,1,23,100.0,23,0,0.0,23.0,local,0
720575940622624214,2,19,1,19,100.0,19,0,0.0,9.5,local,0
720575940622632084,2,15,1,15,100.0,15,0,0.0,7.5,local,0
720575940622648723,1,15,1,15,100.0,15,0,0.0,15.0,projection,46
720575940622657268,3,144,1,144,100.0,144,0,0.0,48.0,local,0
720575940622695448,1,50,1,50,100.0,50,0,0.0,50.0,local,0
720575940622734106,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940622835947,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940622853258,2,41,1,41,100.0,41,0,0.0,20.5,local,0
720575940622863287,4,168,1,168,100.0,168,0,0.0,42.0,local,0
720575940622879882,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940622921827,4,69,1,69,100.0,69,0,0.0,17.25,local,0
720575940622931976,1,16,1,16,100.0,16,0,0.0,16.0,local,0
720575940622933765,3,31,1,31,100.0,31,0,0.0,10.333333333333334,local,0
720575940622995082,1,9,1,9,100.0,9,0,0.0,9.0,projection,270
720575940623008659,2,107,1,107,100.0,107,0,0.0,53.5,local,0
720575940623017989,3,36,1,36,100.0,36,0,0.0,12.0,local,0
720575940623029395,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940623040094,1,6,1,6,100.0,6,0,0.0,6.0,projection,6
720575940623042539,2,78,1,78,100.0,78,0,0.0,39.0,local,0
720575940623044103,1,8,1,8,100.0,8,0,0.0,8.0,local,0
720575940623056422,3,144,1,144,100.0,144,0,0.0,48.0,local,0
720575940623066893,6,254,1,254,100.0,254,0,0.0,42.333333333333336,local,0
720575940623097853,1,48,1,48,100.0,48,0,0.0,48.0,local,0
720575940623132621,3,117,1,117,100.0,117,0,0.0,39.0,local,0
720575940623139341,1,12,1,12,100.0,12,0,0.0,12.0,projection,1263
720575940623148285,3,120,1,120,100.0,120,0,0.0,40.0,local,0
720575940623149581,29,1767,1,1767,100.0,1767,0,0.0,60.93103448275862,local,0
720575940623164685,9,555,1,555,100.0,555,0,0.0,61.666666666666664,local,0
720575940623164941,3,50,1,50,100.0,50,0,0.0,16.666666666666668,projection,9
720575940623192781,3,19,1,19,100.0,19,0,0.0,6.333333333333333,local,0
720575940623207885,2,13,1,13,100.0,13,0,0.0,6.5,local,0
720575940623208141,2,138,1,138,100.0,138,0,0.0,69.0,local,0
720575940623210445,4,94,1,94,100.0,94,0,0.0,23.5,local,0
720575940623211725,3,166,1,166,100.0,166,0,0.0,55.333333333333336,local,0
720575940623217132,1,6,1,6,100.0,6,0,0.0,6.0,projection,743
720575940623261675,5,168,1,168,100.0,168,0,0.0,33.6,local,0
720575940623272328,3,104,1,104,100.0,104,0,0.0,34.666666666666664,local,0
720575940623314312,1,7,1,7,100.0,7,0,0.0,7.0,local,0
