pre_root_id,post_root_id,syn_count
720575940616562150,720575940620741102,5
720575940616562150,720575940621736669,39
720575940616562150,720575940622123144,5
720575940616562150,720575940624928284,6
720575940616562150,720575940626348106,5
720575940616562150,720575940627916331,10
720575940616562150,720575940627936515,6
720575940616562150,720575940628504849,7
720575940616562150,720575940628683063,5
720575940616562150,720575940629317450,24
720575940616562150,720575940629595633,5
720575940616562150,720575940629598935,5
720575940616562150,720575940630059052,7
720575940616562150,720575940631619948,12
720575940616562150,720575940632274914,8
720575940616562150,720575940632636959,22
720575940616562150,720575940634090777,10
720575940616562150,720575940634788247,5
720575940616562150,720575940635229303,20
720575940616562150,720575940635613358,8
720575940616562150,720575940637788137,21
720575940616562150,720575940638604915,8
720575940616562150,720575940648708228,13
720575940621870349,720575940605698080,5
720575940621870349,720575940605703456,21
720575940621870349,720575940606867145,9
720575940621870349,720575940609922372,6
720575940621870349,720575940611780648,5
720575940621870349,720575940613828202,28
720575940621870349,720575940615292895,28
720575940621870349,720575940616167730,6
720575940621870349,720575940616747830,10
720575940621870349,720575940620451866,20
720575940621870349,720575940622688765,5
720575940621870349,720575940623381286,5
720575940621870349,720575940623861962,10
720575940621870349,720575940624222205,17
720575940621870349,720575940624273149,9
720575940621870349,720575940626507346,13
720575940621870349,720575940626705497,5
720575940621870349,720575940627254856,6
720575940621870349,720575940627312668,9
720575940621870349,720575940627916331,6
720575940621870349,720575940628885160,40
720575940621870349,720575940629543409,7
720575940621870349,720575940629717370,7
720575940621870349,720575940629954872,15
720575940621870349,720575940629987587,32
720575940621870349,720575940630575943,18
720575940621870349,720575940631111983,11
720575940621870349,720575940633170969,10
720575940621870349,720575940633198284,6
720575940621870349,720575940638604915,7
720575940621870349,720575940643823470,7
720575940623660558,720575940605698080,15
720575940623660558,720575940608475331,21
720575940623660558,720575940608713993,26
720575940623660558,720575940611018865,17
720575940623660558,720575940613361010,8
720575940623660558,720575940613426343,18
720575940623660558,720575940614714514,17
720575940623660558,720575940614753653,5
720575940623660558,720575940615245107,40
720575940623660558,720575940616169010,8
720575940623660558,720575940616497477,22
720575940623660558,720575940616896257,10
720575940623660558,720575940617393625,6
720575940623660558,720575940617476379,27
720575940623660558,720575940617799253,45
720575940623660558,720575940617917579,10
720575940623660558,720575940619128699,31
720575940623660558,720575940619900507,22
720575940623660558,720575940620735258,22
720575940623660558,720575940621256384,101
720575940623660558,720575940622123144,27
720575940623660558,720575940622457579,5
720575940623660558,720575940622519156,21
720575940623660558,720575940622661095,12
720575940623660558,720575940623004552,14
720575940623660558,720575940623066893,17
720575940623660558,720575940623261675,58
720575940623660558,720575940623861962,29
720575940623660558,720575940624352970,21
720575940623660558,720575940625081290,40
720575940623660558,720575940625147645,12
720575940623660558,720575940626185353,7
720575940623660558,720575940626507346,23
720575940623660558,720575940626555153,5
720575940623660558,720575940626809109,10
720575940623660558,720575940627040549,47
720575940623660558,720575940627206074,36
720575940623660558,720575940627210502,43
720575940623660558,720575940627254856,25
720575940623660558,720575940627443996,6
720575940623660558,720575940628182910,9
720575940623660558,720575940628676457,76
720575940623660558,720575940629717370,11
720575940623660558,720575940630504466,17
720575940623660558,720575940630661164,12
720575940623660558,720575940630890040,7
720575940623660558,720575940630904567,35
720575940623660558,720575940630995799,6
720575940623660558,720575940631111983,32
720575940623660558,720575940631179831,81
720575940623660558,720575940631619948,25
720575940623660558,720575940635229303,32
720575940623660558,720575940635625367,20
720575940623660558,720575940635816926,27
720575940623660558,720575940637216624,135
720575940623660558,720575940640224640,12
720575940623660558,720575940641776032,28
720575940623660558,720575940643823470,23
720575940623660558,720575940646156420,32
720575940623660558,720575940647036980,70
720575940623660558,720575940648708228,11
720575940623660558,720575940649081465,18
720575940623660558,720575940651736566,5
720575940628329546,720575940605703456,18
720575940628329546,720575940606867145,16
720575940628329546,720575940609922372,6
720575940628329546,720575940611780648,6
720575940628329546,720575940612423922,5
720575940628329546,720575940613828202,33
720575940628329546,720575940615050346,10
720575940628329546,720575940615292895,46
720575940628329546,720575940620451866,27
720575940628329546,720575940622688765,12
720575940628329546,720575940624222205,22
720575940628329546,720575940624273149,16
720575940628329546,720575940626243428,10
720575940628329546,720575940627916331,7
720575940628329546,720575940628182910,8
720575940628329546,720575940628885160,55
720575940628329546,720575940629543409,18
720575940628329546,720575940629954872,6
720575940628329546,720575940629987587,23
720575940628329546,720575940630575943,17
720575940628329546,720575940630664556,9
720575940628329546,720575940631111983,9
720575940628329546,720575940633198284,11
720575940628329546,720575940638604915,8
720575940628329546,720575940643823470,6
720575940628673474,720575940610079957,7
720575940628673474,720575940611018865,11
720575940628673474,720575940614635175,13
720575940628673474,720575940616217403,16
720575940628673474,720575940616921152,9
720575940628673474,720575940619128699,12
720575940628673474,720575940619900507,8
720575940628673474,720575940620553094,7
720575940628673474,720575940621736669,42
720575940628673474,720575940622123144,7
720575940628673474,720575940622688765,5
720575940628673474,720575940624273149,7
720575940628673474,720575940624928284,16
720575940628673474,720575940627916331,5
720575940628673474,720575940628325242,5
720575940628673474,720575940628504849,7
720575940628673474,720575940629317450,34
720575940628673474,720575940629598935,5
720575940628673474,720575940631619948,10
720575940628673474,720575940632274914,7
720575940628673474,720575940632636959,13
720575940628673474,720575940633156799,9
720575940628673474,720575940634090777,11
720575940628673474,720575940634788247,9
720575940628673474,720575940635229303,14
720575940628673474,720575940637788137,21
720575940628673474,720575940638557312,11
720575940628673474,720575940638604915,5
720575940628673474,720575940648708228,8
720575940630893196,720575940605698080,15
720575940630893196,720575940608475331,20
720575940630893196,720575940608713993,26
720575940630893196,720575940611018865,42
720575940630893196,720575940613361010,9
720575940630893196,720575940613426343,25
720575940630893196,720575940614714514,17
720575940630893196,720575940615245107,30
720575940630893196,720575940615894614,5
720575940630893196,720575940616169010,5
720575940630893196,720575940616497477,25
720575940630893196,720575940617393625,6
720575940630893196,720575940617476379,22
720575940630893196,720575940617799253,25
720575940630893196,720575940619128699,30
720575940630893196,720575940619414321,11
720575940630893196,720575940619900507,17
720575940630893196,720575940620735258,20
720575940630893196,720575940621256384,80
720575940630893196,720575940622123144,25
720575940630893196,720575940622457579,6
720575940630893196,720575940622519156,17
720575940630893196,720575940622661095,11
720575940630893196,720575940623004552,27
720575940630893196,720575940623066893,17
720575940630893196,720575940623261675,43
720575940630893196,720575940623861962,21
720575940630893196,720575940624352970,26
720575940630893196,720575940625081290,31
720575940630893196,720575940625147645,10
720575940630893196,720575940626507346,20
720575940630893196,720575940626809109,6
720575940630893196,720575940627040549,23
720575940630893196,720575940627206074,22
720575940630893196,720575940627210502,47
720575940630893196,720575940627254856,33
720575940630893196,720575940627443996,10
720575940630893196,720575940628676457,88
720575940630893196,720575940629595633,5
720575940630893196,720575940629717370,5
720575940630893196,720575940630504466,15
720575940630893196,720575940630661164,8
720575940630893196,720575940630904567,44
720575940630893196,720575940630995799,7
720575940630893196,720575940631111983,32
720575940630893196,720575940631179831,90
720575940630893196,720575940631619948,15
720575940630893196,720575940631850521,6
720575940630893196,720575940635229303,34
720575940630893196,720575940635625367,11
720575940630893196,720575940635816926,27
720575940630893196,720575940637216624,123
720575940630893196,720575940639339829,8
720575940630893196,720575940640224640,11
720575940630893196,720575940641776032,28
720575940630893196,720575940643823470,30
720575940630893196,720575940646156420,41
720575940630893196,720575940647036980,45
720575940630893196,720575940648708228,11
720575940630893196,720575940649081465,19
720575940631284511,720575940610079957,7
720575940631284511,720575940614635175,5
720575940631284511,720575940619128699,9
720575940631284511,720575940619900507,7
720575940631284511,720575940621736669,14
720575940631284511,720575940622123144,7
720575940631284511,720575940624928284,9
720575940631284511,720575940626348106,6
720575940631284511,720575940629317450,18
720575940631284511,720575940631144109,5
720575940631284511,720575940631619948,5
720575940631284511,720575940632274914,8
720575940631284511,720575940632636959,10
720575940631284511,720575940637788137,5
720575940631284511,720575940638557312,5
720575940632423394,720575940605703456,17
720575940632423394,720575940606867145,12
720575940632423394,720575940609922372,6
720575940632423394,720575940613828202,20
720575940632423394,720575940615292895,45
720575940632423394,720575940616167730,7
720575940632423394,720575940620451866,19
720575940632423394,720575940620741102,13
720575940632423394,720575940622688765,10
720575940632423394,720575940622732253,6
720575940632423394,720575940623381286,5
720575940632423394,720575940623861962,6
720575940632423394,720575940624222205,41
720575940632423394,720575940624273149,16
720575940632423394,720575940625081290,8
720575940632423394,720575940626507346,5
720575940632423394,720575940627312668,8
720575940632423394,720575940627916331,5
720575940632423394,720575940628182910,9
720575940632423394,720575940628885160,27
720575940632423394,720575940628995587,5
720575940632423394,720575940629954872,15
720575940632423394,720575940629987587,27
720575940632423394,720575940630575943,22
720575940632423394,720575940630808827,7
720575940632423394,720575940631111983,8
720575940632423394,720575940631742381,8
720575940632423394,720575940633170969,7
720575940632423394,720575940633198284,6
720575940632423394,720575940634462304,6
720575940632423394,720575940635954879,8
720575940632423394,720575940638604915,13
720575940632423394,720575940643823470,7
720575940632423394,720575940646156420,8
720575940632423394,720575940661309057,5
720575940635391845,720575940605703456,10
720575940635391845,720575940606867145,14
720575940635391845,720575940611780648,7
720575940635391845,720575940613828202,20
720575940635391845,720575940615292895,20
720575940635391845,720575940616167730,9
720575940635391845,720575940616801622,5
720575940635391845,720575940620451866,26
720575940635391845,720575940622688765,8
720575940635391845,720575940623154712,6
720575940635391845,720575940623861962,8
720575940635391845,720575940624222205,19
720575940635391845,720575940624273149,13
720575940635391845,720575940625081290,6
720575940635391845,720575940625339981,9
720575940635391845,720575940627916331,5
720575940635391845,720575940628182910,5
720575940635391845,720575940628885160,32
720575940635391845,720575940629543409,11
720575940635391845,720575940629987587,24
720575940635391845,720575940630575943,13
720575940635391845,720575940630664556,12
720575940635391845,720575940631111983,7
720575940635391845,720575940638604915,8
720575940638419534,720575940605698080,15
720575940638419534,720575940607472988,7
720575940638419534,720575940608475331,7
720575940638419534,720575940608713993,29
720575940638419534,720575940610524339,7
720575940638419534,720575940611018865,30
720575940638419534,720575940613426343,18
720575940638419534,720575940614714514,12
720575940638419534,720575940615245107,27
720575940638419534,720575940616169010,7
720575940638419534,720575940616497477,19
720575940638419534,720575940616896257,14
720575940638419534,720575940617393625,9
720575940638419534,720575940617476379,19
720575940638419534,720575940617799253,37
720575940638419534,720575940617917579,5
720575940638419534,720575940619128699,44
720575940638419534,720575940619900507,19
720575940638419534,720575940620735258,20
720575940638419534,720575940621256384,139
720575940638419534,720575940622123144,26
720575940638419534,720575940622457579,8
720575940638419534,720575940622519156,30
720575940638419534,720575940622661095,14
720575940638419534,720575940623004552,35
720575940638419534,720575940623066893,30
720575940638419534,720575940623261675,14
720575940638419534,720575940623861962,23
720575940638419534,720575940624352970,25
720575940638419534,720575940625081290,27
720575940638419534,720575940626185353,9
720575940638419534,720575940626507346,25
720575940638419534,720575940626809109,9
720575940638419534,720575940627040549,13
720575940638419534,720575940627206074,23
720575940638419534,720575940627210502,22
720575940638419534,720575940627254856,16
720575940638419534,720575940627443996,7
720575940638419534,720575940628676457,65
720575940638419534,720575940629717370,11
720575940638419534,720575940629954872,8
720575940638419534,720575940630504466,18
720575940638419534,720575940630661164,5
720575940638419534,720575940630890040,10
720575940638419534,720575940630904567,19
720575940638419534,720575940631111983,37
720575940638419534,720575940631179831,76
720575940638419534,720575940631619948,20
720575940638419534,720575940631850521,11
720575940638419534,720575940635229303,31
720575940638419534,720575940635625367,35
720575940638419534,720575940635816926,29
720575940638419534,720575940637216624,108
720575940638419534,720575940640224640,15
720575940638419534,720575940641776032,36
720575940638419534,720575940643823470,27
720575940638419534,720575940646156420,36
720575940638419534,720575940647036980,56
720575940638419534,720575940648708228,13
720575940638419534,720575940649081465,16
720575940638608803,720575940611018865,14
720575940638608803,720575940614635175,10
720575940638608803,720575940616217403,19
720575940638608803,720575940616791709,7
720575940638608803,720575940619128699,11
720575940638608803,720575940619900507,8
720575940638608803,720575940620553094,10
720575940638608803,720575940621736669,41
720575940638608803,720575940622123144,9
720575940638608803,720575940624273149,6
720575940638608803,720575940624928284,6
720575940638608803,720575940627916331,5
720575940638608803,720575940628325242,5
720575940638608803,720575940628504849,8
720575940638608803,720575940629317450,39
720575940638608803,720575940629595633,6
720575940638608803,720575940629598935,8
720575940638608803,720575940630059052,9
720575940638608803,720575940631619948,14
720575940638608803,720575940632274914,7
720575940638608803,720575940632636959,28
720575940638608803,720575940634090777,16
720575940638608803,720575940634788247,6
720575940638608803,720575940635229303,13
720575940638608803,720575940635613358,5
720575940638608803,720575940637788137,21
720575940638608803,720575940638604915,9
720575940638608803,720575940648708228,9
