pre_root_id,post_root_id,syn_count,origin_set
720575940604459697,720575940609913042,583,set_2
720575940604459697,720575940610981362,297,set_2
720575940604459697,720575940617121819,143,set_2
720575940604459697,720575940618788944,55,set_2
720575940604459697,720575940619928929,99,set_2
720575940604459697,720575940621689880,121,set_2
720575940604459697,720575940622199593,319,set_2
720575940604459697,720575940623834300,121,set_2
720575940604459697,720575940624604560,209,set_2
720575940604459697,720575940624948867,209,set_2
720575940604459697,720575940625031610,154,set_2
720575940604459697,720575940626217226,143,set_2
720575940604459697,720575940626983952,66,set_2
720575940604459697,720575940627265265,242,set_2
720575940604459697,720575940627454569,264,set_2
720575940604459697,720575940629358807,66,set_2
720575940604459697,720575940637130985,77,set_2
720575940604459697,720575940640601563,363,set_2
720575940604459697,720575940658442625,88,set_2
720575940604891360,720575940607071106,48,set_2
720575940604891360,720575940613828202,68,set_2
720575940604891360,720575940615044502,24,set_2
720575940604891360,720575940615292895,32,set_2
720575940604891360,720575940616127931,28,set_2
720575940604891360,720575940617819216,20,set_2
720575940604891360,720575940618388463,24,set_2
720575940604891360,720575940620079440,40,set_2
720575940604891360,720575940621089741,40,set_2
720575940604891360,720575940622949820,40,set_2
720575940604891360,720575940624433027,28,set_2
720575940604891360,720575940624600840,32,set_2
720575940604891360,720575940628524150,36,set_2
720575940604891360,720575940628784066,40,set_2
720575940604891360,720575940628885160,20,set_2
720575940604891360,720575940629412170,32,set_2
720575940604891360,720575940629861163,88,set_2
720575940604891360,720575940629987587,36,set_2
720575940604891360,720575940631454433,24,set_2
720575940604891360,720575940633644183,28,set_2
720575940604891360,720575940634407566,20,set_2
720575940604891360,720575940635630308,28,set_2
720575940604891360,720575940639623795,44,set_2
720575940604891360,720575940644464919,28,set_2
720575940604891360,720575940645129672,28,set_2
720575940604891360,720575940649812857,60,set_2
720575940605158572,720575940608090069,30,set_2
720575940605158572,720575940608664184,54,set_2
720575940605158572,720575940610259406,108,set_2
720575940605158572,720575940618388463,51,set_2
720575940605158572,720575940618586862,15,set_2
720575940605158572,720575940619197093,18,set_2
720575940605158572,720575940619696133,57,set_2
720575940605158572,720575940624600840,15,set_2
720575940605158572,720575940626014218,153,set_2
720575940605158572,720575940627493638,15,set_2
720575940605158572,720575940627764780,30,set_2
720575940605158572,720575940633644183,15,set_2
720575940605158572,720575940634407566,54,set_2
720575940605158572,720575940634672610,21,set_2
720575940605158572,720575940639623795,18,set_2
720575940605158572,720575940640177280,15,set_2
720575940605158572,720575940649812857,27,set_2
720575940605443017,720575940609913042,156,set_2
720575940605443017,720575940614830239,247,set_2
720575940605443017,720575940619928929,182,set_2
720575940605443017,720575940624948867,78,set_2
720575940605443017,720575940627454569,286,set_2
720575940605443017,720575940629358807,91,set_2
720575940605443017,720575940630597839,91,set_2
720575940605443017,720575940637130985,130,set_2
720575940605443017,720575940640601563,312,set_2
720575940605443017,720575940658442625,520,set_2
720575940605698080,720575940609922372,5,set_2
720575940605698080,720575940623133223,6,set_2
720575940605698080,720575940627254856,13,set_2
720575940605698080,720575940627443996,6,set_2
720575940605698080,720575940630504466,6,set_2
720575940605698080,720575940631111983,5,set_2
720575940605698080,720575940632900503,5,set_2
720575940605698080,720575940634659508,13,set_2
720575940605698080,720575940639512192,14,set_2
720575940605698080,720575940643823470,8,set_2
720575940605698080,720575940646156420,5,set_2
720575940605703456,720575940609922372,36,set_2
720575940605703456,720575940615672130,30,set_2
720575940605703456,720575940619310757,42,set_2
720575940605703456,720575940628885160,66,set_2
720575940605971330,720575940613640685,10,set_2
720575940605971330,720575940615292895,22,set_2
720575940605971330,720575940617853730,36,set_2
720575940605971330,720575940620353300,20,set_2
720575940605971330,720575940623381286,68,set_2
720575940605971330,720575940623476407,10,set_2
720575940605971330,720575940624600840,22,set_2
720575940605971330,720575940624988455,10,set_2
720575940605971330,720575940628023685,12,set_2
720575940605971330,720575940628436282,66,set_2
720575940605971330,720575940629717370,22,set_2
720575940605971330,720575940631092943,148,set_2
720575940605971330,720575940638103349,14,set_2
720575940605971330,720575940639769715,10,set_2
720575940605971330,720575940641536987,10,set_2
720575940606720265,720575940605647234,6,set_2
720575940606720265,720575940611782874,5,set_2
720575940606720265,720575940612923390,5,set_2
720575940606720265,720575940614572542,13,set_2
720575940606720265,720575940616153371,6,set_2
720575940606720265,720575940618385718,17,set_2
720575940606720265,720575940619451989,8,set_2
720575940606720265,720575940619888622,10,set_2
720575940606720265,720575940620026864,6,set_2
720575940606720265,720575940622872870,8,set_2
720575940606720265,720575940623011845,16,set_2
720575940606720265,720575940623014695,8,set_2
720575940606720265,720575940623044103,14,set_2
720575940606720265,720575940623777065,20,set_2
720575940606720265,720575940626015640,6,set_2
720575940606720265,720575940628422555,8,set_2
720575940606720265,720575940629285879,5,set_2
720575940606720265,720575940629365868,8,set_2
720575940606720265,720575940630718511,5,set_2
720575940606720265,720575940631968599,22,set_2
720575940606720265,720575940635861146,21,set_2
720575940606720265,720575940636748095,5,set_2
720575940606720265,720575940643325581,5,set_2
720575940606866377,720575940606567125,28,set_2
720575940606866377,720575940606801282,42,set_2
720575940606866377,720575940607737099,28,set_2
720575940606866377,720575940608305161,62,set_2
720575940606866377,720575940609919897,38,set_2
720575940606866377,720575940610296622,10,set_2
720575940606866377,720575940611015122,16,set_2
720575940606866377,720575940611875570,68,set_2
720575940606866377,720575940612422579,32,set_2
720575940606866377,720575940612446866,56,set_2
720575940606866377,720575940612670570,54,set_2
720575940606866377,720575940616167218,56,set_2
720575940606866377,720575940616851286,48,set_2
720575940606866377,720575940616885538,92,set_2
720575940606866377,720575940617000768,84,set_2
720575940606866377,720575940617181725,34,set_2
720575940606866377,720575940617398502,40,set_2
720575940606866377,720575940617539355,16,set_2
720575940606866377,720575940617597268,34,set_2
720575940606866377,720575940617937543,28,set_2
720575940606866377,720575940618706043,18,set_2
720575940606866377,720575940618706811,26,set_2
720575940606866377,720575940618709371,26,set_2
720575940606866377,720575940620289701,18,set_2
720575940606866377,720575940620296641,56,set_2
720575940606866377,720575940620589838,46,set_2
720575940606866377,720575940620856046,26,set_2
720575940606866377,720575940620874757,12,set_2
720575940606866377,720575940621502051,58,set_2
720575940606866377,720575940621508479,12,set_2
720575940606866377,720575940621704197,10,set_2
720575940606866377,720575940621754367,42,set_2
720575940606866377,720575940622200233,42,set_2
720575940606866377,720575940622335197,30,set_2
720575940606866377,720575940622371037,12,set_2
720575940606866377,720575940622405708,22,set_2
720575940606866377,720575940622413508,64,set_2
720575940606866377,720575940622450924,52,set_2
720575940606866377,720575940622825736,26,set_2
720575940606866377,720575940622861326,34,set_2
720575940606866377,720575940623718380,10,set_2
720575940606866377,720575940624963786,66,set_2
720575940606866377,720575940624967305,24,set_2
720575940606866377,720575940625164558,14,set_2
720575940606866377,720575940625526805,76,set_2
720575940606866377,720575940625632516,20,set_2
720575940606866377,720575940626217226,28,set_2
720575940606866377,720575940626279742,10,set_2
720575940606866377,720575940627490663,30,set_2
720575940606866377,720575940627588218,16,set_2
720575940606866377,720575940627903804,26,set_2
720575940606866377,720575940628330256,38,set_2
720575940606866377,720575940628853239,68,set_2
720575940606866377,720575940629025324,54,set_2
720575940606866377,720575940629176663,50,set_2
720575940606866377,720575940629358807,20,set_2
720575940606866377,720575940629388135,28,set_2
720575940606866377,720575940629884119,38,set_2
720575940606866377,720575940629888530,26,set_2
720575940606866377,720575940630233916,58,set_2
720575940606866377,720575940630461660,16,set_2
720575940606866377,720575940630797113,36,set_2
720575940606866377,720575940630882039,54,set_2
720575940606866377,720575940630968335,38,set_2
720575940606866377,720575940631147148,24,set_2
720575940606866377,720575940632293346,14,set_2
720575940606866377,720575940632425919,44,set_2
720575940606866377,720575940632880173,16,set_2
720575940606866377,720575940632889389,56,set_2
720575940606866377,720575940633143833,38,set_2
720575940606866377,720575940633189624,16,set_2
720575940606866377,720575940633366498,36,set_2
720575940606866377,720575940637568838,62,set_2
720575940606866377,720575940638103349,10,set_2
720575940606866377,720575940638183652,30,set_2
720575940606866377,720575940638202345,74,set_2
720575940606866377,720575940639043280,36,set_2
720575940606866377,720575940639198653,32,set_2
720575940606866377,720575940639259967,46,set_2
720575940606866377,720575940639274147,66,set_2
720575940606866377,720575940639332736,48,set_2
720575940606866377,720575940640649691,52,set_2
720575940606866377,720575940641339611,24,set_2
720575940606866377,720575940655014049,12,set_2
720575940606867145,720575940609922372,68,set_2
720575940606867145,720575940610611246,24,set_2
720575940606867145,720575940612572131,36,set_2
720575940606867145,720575940613746087,28,set_2
720575940606867145,720575940618165787,36,set_2
720575940606867145,720575940623605180,32,set_2
720575940606867145,720575940623777065,60,set_2
720575940606867145,720575940639512192,36,set_2
720575940606867145,720575940643191575,32,set_2
720575940607253170,720575940609306563,27,set_2
720575940607253170,720575940610649442,15,set_2
720575940607253170,720575940611106453,24,set_2
720575940607253170,720575940611184819,15,set_2
720575940607253170,720575940612582514,24,set_2
720575940607253170,720575940613080751,18,set_2
720575940607253170,720575940614734186,21,set_2
720575940607253170,720575940615134557,33,set_2
720575940607253170,720575940616264788,30,set_2
720575940607253170,720575940617181725,15,set_2
720575940607253170,720575940618466384,27,set_2
720575940607253170,720575940619103435,33,set_2
720575940607253170,720575940619155403,36,set_2
720575940607253170,720575940619793940,30,set_2
720575940607253170,720575940620441024,39,set_2
720575940607253170,720575940620698136,27,set_2
720575940607253170,720575940622236671,18,set_2
720575940607253170,720575940622313971,24,set_2
720575940607253170,720575940622335197,21,set_2
720575940607253170,720575940622585224,21,set_2
720575940607253170,720575940622604109,27,set_2
720575940607253170,720575940624310676,18,set_2
720575940607253170,720575940624352643,15,set_2
720575940607253170,720575940624433027,60,set_2
720575940607253170,720575940624792197,27,set_2
720575940607253170,720575940624813437,48,set_2
720575940607253170,720575940625163790,18,set_2
720575940607253170,720575940625507870,21,set_2
720575940607253170,720575940625741114,30,set_2
720575940607253170,720575940625760912,30,set_2
720575940607253170,720575940626143806,24,set_2
720575940607253170,720575940627036746,15,set_2
720575940607253170,720575940627397263,27,set_2
720575940607253170,720575940628675433,21,set_2
720575940607253170,720575940629111814,24,set_2
720575940607253170,720575940629270339,27,set_2
720575940607253170,720575940629301248,48,set_2
720575940607253170,720575940630229007,27,set_2
720575940607253170,720575940630546540,42,set_2
720575940607253170,720575940631106664,15,set_2
720575940607253170,720575940632146340,21,set_2
720575940607253170,720575940632302161,27,set_2
720575940607253170,720575940633455073,30,set_2
720575940607253170,720575940633733601,27,set_2
720575940607253170,720575940635176366,39,set_2
720575940607253170,720575940635425893,15,set_2
720575940607253170,720575940635630308,42,set_2
720575940607253170,720575940635791167,36,set_2
720575940607253170,720575940635990896,30,set_2
720575940607253170,720575940637650522,15,set_2
720575940607253170,720575940638682787,24,set_2
720575940607253170,720575940638865011,30,set_2
720575940607253170,720575940644308503,42,set_2
720575940607253170,720575940644464919,51,set_2
720575940607253170,720575940647084164,24,set_2
720575940607472988,720575940620627035,25,set_2
720575940607472988,720575940622457579,80,set_2
720575940607472988,720575940631111983,30,set_2
720575940607472988,720575940638419534,30,set_2
720575940607472988,720575940647036980,215,set_2
720575940607472988,720575940647606148,35,set_2
720575940607872969,720575940620353300,5,set_2
720575940607872969,720575940623381286,11,set_2
720575940607872969,720575940624600840,10,set_2
720575940607872969,720575940639831459,7,set_2
720575940607872969,720575940641536987,19,set_2
720575940608239371,720575940619866059,25,set_2
720575940608239371,720575940621827419,90,set_2
720575940608239371,720575940623158709,35,set_2
720575940608601355,720575940605105696,16,set_2
720575940608601355,720575940607091979,30,set_2
720575940608601355,720575940607512533,32,set_2
720575940608601355,720575940611490778,58,set_2
720575940608601355,720575940612430821,10,set_2
720575940608601355,720575940614098897,72,set_2
720575940608601355,720575940614186090,20,set_2
720575940608601355,720575940614388447,10,set_2
720575940608601355,720575940615251083,12,set_2
720575940608601355,720575940615251339,12,set_2
720575940608601355,720575940615458235,16,set_2
720575940608601355,720575940615886534,84,set_2
720575940608601355,720575940617397341,18,set_2
720575940608601355,720575940617509701,14,set_2
720575940608601355,720575940618168635,24,set_2
720575940608601355,720575940618174032,12,set_2
720575940608601355,720575940618533265,26,set_2
720575940608601355,720575940619280981,18,set_2
720575940608601355,720575940619767899,22,set_2
720575940608601355,720575940620445934,32,set_2
720575940608601355,720575940621025872,16,set_2
720575940608601355,720575940622724429,10,set_2
720575940608601355,720575940623282985,48,set_2
720575940608601355,720575940623458262,12,set_2
720575940608601355,720575940623550698,24,set_2
720575940608601355,720575940624329037,24,set_2
720575940608601355,720575940624351273,10,set_2
720575940608601355,720575940624712206,12,set_2
720575940608601355,720575940625922404,10,set_2
720575940608601355,720575940625926693,28,set_2
720575940608601355,720575940626219038,34,set_2
720575940608601355,720575940626382473,26,set_2
720575940608601355,720575940626439498,18,set_2
720575940608601355,720575940626525059,10,set_2
720575940608601355,720575940626617914,28,set_2
720575940608601355,720575940628543847,18,set_2
720575940608601355,720575940629244359,22,set_2
720575940608601355,720575940630510454,16,set_2
720575940608601355,720575940630520139,12,set_2
720575940608601355,720575940630559051,42,set_2
720575940608601355,720575940630853436,14,set_2
720575940608601355,720575940631154396,12,set_2
720575940608601355,720575940631408548,30,set_2
720575940608601355,720575940631530148,22,set_2
720575940608601355,720575940631728431,20,set_2
720575940608601355,720575940632379467,10,set_2
720575940608601355,720575940632793645,12,set_2
720575940608601355,720575940633909344,76,set_2
720575940608601355,720575940635508404,12,set_2
720575940608601355,720575940639939712,12,set_2
720575940608601355,720575940640031360,16,set_2
720575940608601355,720575940641220853,12,set_2
720575940608601355,720575940643293837,24,set_2
720575940608601355,720575940644807715,12,set_2
720575940608601355,720575940646173748,10,set_2
720575940608713993,720575940622457579,60,set_2
720575940608713993,720575940631111983,28,set_2
720575940608713993,720575940631742381,20,set_2
720575940608713993,720575940646156420,48,set_2
720575940608883780,720575940613106582,44,set_2
720575940608883780,720575940620610881,10,set_2
720575940608883780,720575940626220669,10,set_2
720575940608883780,720575940627607192,10,set_2
720575940608883780,720575940627700554,12,set_2
720575940608883780,720575940628885160,10,set_2
720575940608883780,720575940631366061,78,set_2
720575940609237187,720575940609646126,5,set_2
720575940609237187,720575940611469518,5,set_2
720575940609237187,720575940612127706,33,set_2
720575940609237187,720575940615000426,5,set_2
720575940609237187,720575940615505979,7,set_2
720575940609237187,720575940615677330,6,set_2
720575940609237187,720575940616104379,8,set_2
720575940609237187,720575940617552340,7,set_2
720575940609237187,720575940618168635,7,set_2
720575940609237187,720575940619197366,5,set_2
720575940609237187,720575940619992997,23,set_2
720575940609237187,720575940622182669,8,set_2
720575940609237187,720575940622999688,21,set_2
720575940609237187,720575940623636957,6,set_2
720575940609237187,720575940625765520,9,set_2
720575940609237187,720575940625981626,5,set_2
720575940609237187,720575940627822340,10,set_2
720575940609237187,720575940628800811,5,set_2
720575940609237187,720575940629489212,5,set_2
720575940609237187,720575940629561338,18,set_2
720575940609237187,720575940630579052,11,set_2
720575940609237187,720575940630608236,5,set_2
720575940609237187,720575940630796115,6,set_2
720575940609237187,720575940633587552,5,set_2
720575940609237187,720575940634822751,6,set_2
720575940609237187,720575940637820846,8,set_2
720575940609237187,720575940637966682,28,set_2
720575940609237187,720575940638832035,6,set_2
720575940609237187,720575940639106613,7,set_2
720575940609237187,720575940641237645,11,set_2
720575940609237187,720575940647961652,7,set_2
720575940609237187,720575940649748857,7,set_2
720575940609425874,720575940616153371,16,set_2
720575940609425874,720575940618385718,32,set_2
720575940609425874,720575940620008112,26,set_2
720575940609425874,720575940625796839,12,set_2
720575940609425874,720575940625799513,14,set_2
720575940609425874,720575940640681680,10,set_2
720575940609551826,720575940615606489,16,set_2
720575940609551826,720575940618335301,10,set_2
720575940609551826,720575940618410177,46,set_2
720575940609551826,720575940619850411,42,set_2
720575940609551826,720575940619876267,12,set_2
720575940609551826,720575940625375240,18,set_2
720575940609551826,720575940625494792,44,set_2
720575940609551826,720575940626968305,12,set_2
720575940609551826,720575940630606444,10,set_2
720575940609551826,720575940631992391,20,set_2
720575940609551826,720575940637878854,10,set_2
720575940609551826,720575940644176164,20,set_2
720575940609592270,720575940604470956,7,set_2
720575940609592270,720575940610000964,5,set_2
720575940609592270,720575940610708430,64,set_2
720575940609592270,720575940611812050,15,set_2
720575940609592270,720575940615406590,24,set_2
720575940609592270,720575940616440091,9,set_2
720575940609592270,720575940616801622,5,set_2
720575940609592270,720575940619757366,78,set_2
720575940609592270,720575940620096171,5,set_2
720575940609592270,720575940620878785,7,set_2
720575940609592270,720575940621373278,7,set_2
720575940609592270,720575940621478358,5,set_2
720575940609592270,720575940622266748,13,set_2
720575940609592270,720575940623777065,5,set_2
720575940609592270,720575940623817223,10,set_2
720575940609592270,720575940623847181,6,set_2
720575940609592270,720575940624532408,15,set_2
720575940609592270,720575940625320530,7,set_2
720575940609592270,720575940626179658,14,set_2
720575940609592270,720575940626500362,18,set_2
720575940609592270,720575940627436554,29,set_2
720575940609592270,720575940628269303,9,set_2
720575940609592270,720575940629543409,6,set_2
720575940609592270,720575940630329903,19,set_2
720575940609592270,720575940635452570,21,set_2
720575940609592270,720575940639420032,43,set_2
720575940609592270,720575940644666660,61,set_2
720575940609993284,720575940610173048,45,set_2
720575940609993284,720575940611496165,5,set_2
720575940609993284,720575940616018956,8,set_2
720575940609993284,720575940618165787,8,set_2
720575940609993284,720575940620672432,19,set_2
720575940609993284,720575940620878785,6,set_2
720575940609993284,720575940621667693,84,set_2
720575940609993284,720575940623535044,17,set_2
720575940609993284,720575940624991495,6,set_2
720575940609993284,720575940625047479,6,set_2
720575940609993284,720575940625489160,14,set_2
720575940609993284,720575940627244200,21,set_2
720575940609993284,720575940628070419,12,set_2
720575940609993284,720575940630665210,90,set_2
720575940609993284,720575940630980559,82,set_2
720575940609993284,720575940631108303,6,set_2
720575940609993284,720575940632524559,5,set_2
720575940609993284,720575940636165624,10,set_2
720575940609993284,720575940644745120,7,set_2
720575940609993284,720575940645527918,17,set_2
720575940610356849,720575940616153371,6,set_2
720575940610356849,720575940618385718,12,set_2
720575940610356849,720575940620411169,8,set_2
720575940610356849,720575940635861146,10,set_2
720575940610524339,720575940609913042,84,set_2
720575940610524339,720575940617121819,497,set_2
720575940610524339,720575940618788944,70,set_2
720575940610524339,720575940619928929,35,set_2
720575940610524339,720575940621689880,392,set_2
720575940610524339,720575940622199593,287,set_2
720575940610524339,720575940623834300,532,set_2
720575940610524339,720575940624948867,245,set_2
720575940610524339,720575940625031610,448,set_2
720575940610524339,720575940626983952,364,set_2
720575940610524339,720575940627454569,42,set_2
720575940610524339,720575940628131778,322,set_2
720575940610524339,720575940633165980,35,set_2
720575940610550830,720575940611596467,10,set_2
720575940610550830,720575940615052812,16,set_2
720575940610550830,720575940618098459,26,set_2
720575940610550830,720575940622182569,14,set_2
720575940610550830,720575940624007523,22,set_2
720575940610550830,720575940626015242,28,set_2
720575940610550830,720575940627359621,14,set_2
720575940610550830,720575940628034044,24,set_2
720575940610550830,720575940628198503,12,set_2
720575940610550830,720575940629009468,18,set_2
720575940610550830,720575940629752190,24,set_2
720575940610550830,720575940630667372,72,set_2
720575940610550830,720575940631412778,20,set_2
720575940610550830,720575940633366498,10,set_2
720575940610550830,720575940635196779,10,set_2
720575940610550830,720575940635334007,20,set_2
720575940610550830,720575940637790527,48,set_2
720575940610550830,720575940638237662,20,set_2
720575940610550830,720575940645173960,10,set_2
720575940610550830,720575940655011489,80,set_2
720575940610916465,720575940606567125,403,set_2
720575940610916465,720575940610698052,91,set_2
720575940610916465,720575940610981362,130,set_2
720575940610916465,720575940612446866,442,set_2
720575940610916465,720575940612556402,533,set_2
720575940610916465,720575940617597268,416,set_2
720575940610916465,720575940618788944,455,set_2
720575940610916465,720575940620856046,546,set_2
720575940610916465,720575940620926234,65,set_2
720575940610916465,720575940621910399,208,set_2
720575940610916465,720575940622298631,78,set_2
720575940610916465,720575940622371037,507,set_2
720575940610916465,720575940622450924,741,set_2
720575940610916465,720575940622861326,637,set_2
720575940610916465,720575940624967305,520,set_2
720575940610916465,720575940625526805,325,set_2
720575940610916465,720575940625632516,624,set_2
720575940610916465,720575940626572802,91,set_2
720575940610916465,720575940627588218,91,set_2
720575940610916465,720575940627903804,273,set_2
720575940610916465,720575940629837563,260,set_2
720575940610916465,720575940632009784,65,set_2
720575940610916465,720575940632293346,494,set_2
720575940610916465,720575940633165980,338,set_2
720575940610916465,720575940633189624,117,set_2
720575940610916465,720575940633366498,312,set_2
720575940610916465,720575940637130985,130,set_2
720575940610916465,720575940638202345,143,set_2
720575940610916465,720575940644308503,195,set_2
720575940610916465,720575940649812857,65,set_2
720575940611018865,720575940608370645,10,set_2
720575940611018865,720575940610004437,12,set_2
720575940611018865,720575940611157746,30,set_2
720575940611018865,720575940611211417,122,set_2
720575940611018865,720575940618165787,14,set_2
720575940611018865,720575940618788944,14,set_2
720575940611018865,720575940621870349,12,set_2
720575940611018865,720575940622835947,18,set_2
720575940611018865,720575940623660558,98,set_2
720575940611018865,720575940624607076,12,set_2
720575940611018865,720575940626705497,64,set_2
720575940611018865,720575940627206074,12,set_2
720575940611018865,720575940627254856,10,set_2
720575940611018865,720575940628319899,16,set_2
720575940611018865,720575940628329546,10,set_2
720575940611018865,720575940628680553,14,set_2
720575940611018865,720575940628885160,18,set_2
720575940611018865,720575940630893196,96,set_2
720575940611018865,720575940631111983,16,set_2
720575940611018865,720575940632423394,14,set_2
720575940611018865,720575940633165980,30,set_2
720575940611018865,720575940633791935,30,set_2
720575940611018865,720575940635391845,12,set_2
720575940611018865,720575940638419534,128,set_2
720575940611018865,720575940639206077,10,set_2
720575940611018865,720575940643823470,46,set_2
720575940611018865,720575940646156420,26,set_2
720575940611366058,720575940607386290,26,set_2
720575940611366058,720575940609939780,30,set_2
720575940611366058,720575940610001220,54,set_2
720575940611366058,720575940610232274,20,set_2
720575940611366058,720575940610584945,10,set_2
720575940611366058,720575940612479205,102,set_2
720575940611366058,720575940612554393,14,set_2
720575940611366058,720575940612906518,22,set_2
720575940611366058,720575940613929391,12,set_2
720575940611366058,720575940616018956,38,set_2
720575940611366058,720575940617494877,18,set_2
720575940611366058,720575940617593233,54,set_2
720575940611366058,720575940619176094,10,set_2
720575940611366058,720575940620374693,108,set_2
720575940611366058,720575940620521350,12,set_2
720575940611366058,720575940622391337,16,set_2
720575940611366058,720575940623476407,10,set_2
720575940611366058,720575940625047484,24,set_2
720575940611366058,720575940625861660,60,set_2
720575940611366058,720575940626835146,130,set_2
720575940611366058,720575940626968216,30,set_2
720575940611366058,720575940627083294,44,set_2
720575940611366058,720575940627704392,28,set_2
720575940611366058,720575940627812168,16,set_2
720575940611366058,720575940628598121,24,set_2
720575940611366058,720575940628755815,34,set_2
720575940611366058,720575940628802069,118,set_2
720575940611366058,720575940628972048,118,set_2
720575940611366058,720575940628995331,48,set_2
720575940611366058,720575940629623351,12,set_2
720575940611366058,720575940629888530,12,set_2
720575940611366058,720575940630579574,96,set_2
720575940611366058,720575940630674038,14,set_2
720575940611366058,720575940631168057,36,set_2
720575940611366058,720575940631406411,66,set_2
720575940611366058,720575940631703608,100,set_2
720575940611366058,720575940631994728,14,set_2
720575940611366058,720575940631997032,142,set_2
720575940611366058,720575940632118156,12,set_2
720575940611366058,720575940632839763,56,set_2
720575940611366058,720575940634645600,24,set_2
720575940611366058,720575940635596468,36,set_2
720575940611366058,720575940637656286,14,set_2
720575940611366058,720575940639285949,58,set_2
720575940611366058,720575940639785379,20,set_2
720575940611366058,720575940640589171,10,set_2
720575940611366058,720575940644542880,32,set_2
720575940611366058,720575940652580086,222,set_2
720575940611411057,720575940610355882,10,set_2
720575940611411057,720575940611975594,10,set_2
720575940611411057,720575940612120794,20,set_2
720575940611411057,720575940613511987,40,set_2
720575940611411057,720575940614483879,18,set_2
720575940611411057,720575940615663466,10,set_2
720575940611411057,720575940616318045,38,set_2
720575940611411057,720575940616483414,18,set_2
720575940611411057,720575940617904208,12,set_2
720575940611411057,720575940622495401,92,set_2
720575940611411057,720575940622519773,10,set_2
720575940611411057,720575940623299623,14,set_2
720575940611411057,720575940624662798,10,set_2
720575940611411057,720575940625749904,12,set_2
720575940611411057,720575940626617914,10,set_2
720575940611411057,720575940627091206,24,set_2
720575940611411057,720575940627110824,140,set_2
720575940611411057,720575940627848196,10,set_2
720575940611411057,720575940628407098,18,set_2
720575940611411057,720575940628800811,10,set_2
720575940611411057,720575940629531351,20,set_2
720575940611411057,720575940629968128,12,set_2
720575940611411057,720575940630125884,24,set_2
720575940611411057,720575940630291671,52,set_2
720575940611411057,720575940630316647,12,set_2
720575940611411057,720575940630606444,10,set_2
720575940611411057,720575940631842360,14,set_2
720575940611411057,720575940632588748,10,set_2
720575940611411057,720575940633286335,10,set_2
720575940611411057,720575940633545823,14,set_2
720575940611411057,720575940633607649,14,set_2
720575940611411057,720575940634911589,28,set_2
720575940611411057,720575940635157902,10,set_2
720575940611411057,720575940637263337,84,set_2
720575940611411057,720575940637820846,10,set_2
720575940611411057,720575940639939712,12,set_2
720575940611411057,720575940641220853,14,set_2
720575940611411057,720575940646436899,16,set_2
720575940611475698,720575940609913042,250,set_2
720575940611475698,720575940610981362,260,set_2
720575940611475698,720575940617121819,120,set_2
720575940611475698,720575940622199593,370,set_2
720575940611475698,720575940624604560,110,set_2
720575940611475698,720575940624948867,310,set_2
720575940611475698,720575940625031610,90,set_2
