pre_root_id,post_root_id,syn_count
720575940615015976,720575940617787963,7
720575940615015976,720575940619549867,21
720575940615015976,720575940620170887,9
720575940615015976,720575940622415948,17
720575940615015976,720575940622519156,11
720575940615015976,720575940622520908,7
720575940615015976,720575940623261675,6
720575940615015976,720575940624882407,10
720575940615015976,720575940625002936,24
720575940615015976,720575940625175054,25
720575940615015976,720575940625807152,31
720575940615015976,720575940625813140,45
720575940615015976,720575940626705497,11
720575940615015976,720575940628319899,10
720575940615015976,720575940628598121,10
720575940615015976,720575940628668009,5
720575940615015976,720575940628684023,51
720575940615015976,720575940629111490,35
720575940615015976,720575940629717370,6
720575940615015976,720575940630683385,8
720575940615015976,720575940631179831,11
720575940615015976,720575940631299090,34
720575940615015976,720575940632602532,5
720575940615015976,720575940635239672,25
720575940615015976,720575940635816926,12
720575940615015976,720575940636895406,13
720575940615015976,720575940639769715,16
720575940615015976,720575940640224640,6
720575940615015976,720575940642428045,18
720575940615015976,720575940643867296,12
720575940615015976,720575940645039383,5
720575940615015976,720575940645527918,26
720575940615015976,720575940649081465,5
720575940615879995,720575940606388146,8
720575940615879995,720575940610606126,18
720575940615879995,720575940627828296,5
720575940615879995,720575940628973827,5
720575940615879995,720575940632727756,9
720575940615879995,720575940635297911,10
720575940616196539,720575940605971330,6
720575940616196539,720575940607377586,6
720575940616196539,720575940608500316,6
720575940616196539,720575940609423299,47
720575940616196539,720575940609937476,41
720575940616196539,720575940611548878,153
720575940616196539,720575940611549902,64
720575940616196539,720575940612438514,5
720575940616196539,720575940612606105,36
720575940616196539,720575940614714514,5
720575940616196539,720575940615063592,141
720575940616196539,720575940615071391,42
720575940616196539,720575940615410911,30
720575940616196539,720575940615672130,9
720575940616196539,720575940616014092,15
720575940616196539,720575940616100582,8
720575940616196539,720575940616169010,6
720575940616196539,720575940616194610,14
720575940616196539,720575940617151266,28
720575940616196539,720575940617244027,5
720575940616196539,720575940617298747,8
720575940616196539,720575940617393625,16
720575940616196539,720575940617678566,166
720575940616196539,720575940617787963,149
720575940616196539,720575940619016059,44
720575940616196539,720575940619076731,71
720575940616196539,720575940619601428,5
720575940616196539,720575940619671616,16
720575940616196539,720575940619741104,50
720575940616196539,720575940619771375,9
720575940616196539,720575940620170887,25
720575940616196539,720575940622018309,24
720575940616196539,720575940623525258,75
720575940616196539,720575940624023188,8
720575940616196539,720575940624882407,22
720575940616196539,720575940626163658,27
720575940616196539,720575940627177115,5
720575940616196539,720575940627206074,9
720575940616196539,720575940628095593,68
720575940616196539,720575940628668009,38
720575940616196539,720575940629024591,9
720575940616196539,720575940629111490,143
720575940616196539,720575940629470838,11
720575940616196539,720575940629576451,6
720575940616196539,720575940629804158,126
720575940616196539,720575940630054735,7
720575940616196539,720575940630182972,6
720575940616196539,720575940630232380,25
720575940616196539,720575940630683385,53
720575940616196539,720575940631108303,14
720575940616196539,720575940631299090,9
720575940616196539,720575940631999080,6
720575940616196539,720575940632028216,10
720575940616196539,720575940632602532,48
720575940616196539,720575940632839763,7
720575940616196539,720575940633762714,23
720575940616196539,720575940634645600,6
720575940616196539,720575940635202155,28
720575940616196539,720575940635239672,34
720575940616196539,720575940636165624,7
720575940616196539,720575940636895406,23
720575940616196539,720575940643867296,163
720575940616196539,720575940645039383,20
720575940616196539,720575940647036980,6
720575940616308921,720575940613563117,10
720575940616308921,720575940615495839,41
720575940616308921,720575940621818790,7
720575940616308921,720575940625339981,38
720575940616308921,720575940626243428,7
720575940616308921,720575940630670454,7
720575940616308921,720575940630773495,5
720575940616308921,720575940638604915,17
720575940616308921,720575940644669732,6
720575940616791067,720575940606388146,8
720575940616791067,720575940610606126,18
720575940616791067,720575940627828296,7
720575940616791067,720575940628973827,8
720575940616791067,720575940632727756,11
720575940616791067,720575940635297911,12
720575940616934289,720575940605694240,7
720575940616934289,720575940605698080,12
720575940616934289,720575940606388146,11
720575940616934289,720575940608707192,7
720575940616934289,720575940612772915,6
720575940616934289,720575940614954536,17
720575940616934289,720575940615063592,9
720575940616934289,720575940617151266,13
720575940616934289,720575940617636725,16
720575940616934289,720575940619549867,10
720575940616934289,720575940620735258,17
720575940616934289,720575940621755888,5
720575940616934289,720575940621930710,12
720575940616934289,720575940622348156,8
720575940616934289,720575940622661095,25
720575940616934289,720575940623654804,22
720575940616934289,720575940623861962,15
720575940616934289,720575940624882407,5
720575940616934289,720575940625081290,9
720575940616934289,720575940626185353,8
720575940616934289,720575940627419962,37
720575940616934289,720575940628095593,15
720575940616934289,720575940628211499,13
720575940616934289,720575940628684023,43
720575940616934289,720575940629111490,10
720575940616934289,720575940629470838,5
720575940616934289,720575940629677417,21
720575940616934289,720575940630059052,9
720575940616934289,720575940630506344,6
720575940616934289,720575940633213792,21
720575940616934289,720575940635212143,28
720575940616934289,720575940635239672,7
720575940616934289,720575940635816926,12
720575940616934289,720575940639339829,7
720575940616934289,720575940639756093,27
720575940616934289,720575940647036980,9
720575940617668662,720575940622348156,20
720575940617668662,720575940622519156,8
720575940617668662,720575940625813140,24
720575940617668662,720575940626705497,25
720575940617668662,720575940628668009,9
720575940617668662,720575940628973827,21
720575940617668662,720575940635360924,12
720575940617668662,720575940635625367,9
720575940617668662,720575940636165624,14
720575940617668662,720575940640224640,8
720575940618156315,720575940610606126,9
720575940618156315,720575940626705497,7
720575940618156315,720575940628973827,23
720575940618156315,720575940633373651,6
720575940618156315,720575940635202155,7
720575940618889931,720575940638360960,7
720575940618889931,720575940651736566,8
720575940620575579,720575940606388146,16
720575940620575579,720575940610606126,27
720575940620575579,720575940613563117,9
720575940620575579,720575940626557186,7
720575940620575579,720575940627828296,18
720575940620575579,720575940628668009,8
720575940620575579,720575940628973827,11
720575940620575579,720575940632727756,10
720575940620575579,720575940633373651,5
720575940620575579,720575940635202155,9
720575940620575579,720575940635297911,13
720575940620699162,720575940606388146,9
720575940620699162,720575940607472988,9
720575940620699162,720575940609937476,6
720575940620699162,720575940610606126,46
720575940620699162,720575940611549902,5
720575940620699162,720575940612606105,5
720575940620699162,720575940613563117,16
720575940620699162,720575940623193549,8
720575940620699162,720575940626557186,18
720575940620699162,720575940627828296,13
720575940620699162,720575940628668009,6
720575940620699162,720575940628973827,16
720575940620699162,720575940632727756,17
720575940620699162,720575940633373651,5
720575940620699162,720575940635202155,7
720575940620699162,720575940635297911,18
720575940620885342,720575940610606126,13
720575940620885342,720575940610611246,5
720575940620885342,720575940613563117,6
720575940620885342,720575940619161936,7
720575940620885342,720575940626705497,13
720575940620885342,720575940628668009,6
720575940620885342,720575940628973827,41
720575940620885342,720575940633373651,6
720575940620885342,720575940645039383,5
720575940620885342,720575940647030580,9
720575940621848781,720575940610606126,6
720575940621848781,720575940613563117,7
720575940621848781,720575940626557186,7
720575940621848781,720575940626705497,9
720575940621848781,720575940628973827,28
720575940621848781,720575940635202155,6
720575940622406694,720575940608475331,5
720575940622406694,720575940610606126,12
720575940622406694,720575940622348156,10
720575940622406694,720575940622519156,8
720575940622406694,720575940625813140,19
720575940622406694,720575940626705497,17
720575940622406694,720575940628973827,48
720575940622406694,720575940629024591,6
720575940622406694,720575940629778554,5
720575940622406694,720575940635202155,8
720575940622406694,720575940635360924,7
720575940622406694,720575940635625367,11
720575940622406694,720575940636165624,11
720575940622406694,720575940640224640,14
720575940622606106,720575940605694240,6
720575940622606106,720575940609993284,19
720575940622606106,720575940610606126,46
720575940622606106,720575940612686233,30
720575940622606106,720575940612692633,8
720575940622606106,720575940614954536,16
720575940622606106,720575940617298747,23
720575940622606106,720575940618166811,14
720575940622606106,720575940618325302,7
720575940622606106,720575940618963732,16
720575940622606106,720575940619097905,10
720575940622606106,720575940619114048,13
720575940622606106,720575940619549867,8
720575940622606106,720575940620182151,51
720575940622606106,720575940620292116,65
720575940622606106,720575940620353300,8
720575940622606106,720575940620627035,45
720575940622606106,720575940620673985,13
720575940622606106,720575940620778223,9
720575940622606106,720575940621399899,14
720575940622606106,720575940621569728,37
720575940622606106,720575940621763312,8
720575940622606106,720575940621928453,29
720575940622606106,720575940622054753,7
720575940622606106,720575940622493260,14
720575940622606106,720575940623149581,47
720575940622606106,720575940623352063,20
720575940622606106,720575940623654804,17
720575940622606106,720575940624023188,9
720575940622606106,720575940624289789,33
720575940622606106,720575940624466440,9
720575940622606106,720575940625004034,12
720575940622606106,720575940625304094,7
720575940622606106,720575940625408796,20
720575940622606106,720575940625813140,8
720575940622606106,720575940625873560,25
720575940622606106,720575940625875504,6
720575940622606106,720575940626185353,10
720575940622606106,720575940626468178,23
720575940622606106,720575940627047400,17
720575940622606106,720575940627117193,27
720575940622606106,720575940627206074,20
720575940622606106,720575940627359109,38
720575940622606106,720575940627828040,29
720575940622606106,720575940628070419,14
720575940622606106,720575940628973827,19
720575940622606106,720575940629778554,6
720575940622606106,720575940629804158,17
720575940622606106,720575940629865319,32
720575940622606106,720575940630488540,31
720575940622606106,720575940630771449,5
720575940622606106,720575940631319311,5
720575940622606106,720575940631365340,20
720575940622606106,720575940633315921,8
720575940622606106,720575940635751269,23
720575940622606106,720575940638125887,6
720575940622606106,720575940639756093,16
720575940622606106,720575940639831459,14
720575940622606106,720575940641648091,5
720575940622606106,720575940646930996,29
720575940622606106,720575940647036980,22
720575940623458633,720575940609922372,5
720575940623458633,720575940622348156,11
720575940623458633,720575940625813140,14
720575940623458633,720575940626705497,12
720575940623458633,720575940628668009,7
720575940623458633,720575940628973827,32
720575940623458633,720575940635202155,6
720575940623458633,720575940635360924,10
720575940623458633,720575940635625367,7
720575940623458633,720575940636165624,6
720575940623458633,720575940640224640,6
720575940623511795,720575940605698080,6
720575940623511795,720575940608475331,12
720575940623511795,720575940609922372,6
720575940623511795,720575940609937476,64
720575940623511795,720575940610000964,23
720575940623511795,720575940611366058,5
720575940623511795,720575940611548878,7
720575940623511795,720575940612606105,6
720575940623511795,720575940613563117,8
720575940623511795,720575940613640685,5
720575940623511795,720575940613943215,8
720575940623511795,720575940614714514,5
720575940623511795,720575940615063592,27
720575940623511795,720575940615197747,8
720575940623511795,720575940615495839,6
720575940623511795,720575940615894614,36
720575940623511795,720575940616162866,23
720575940623511795,720575940617476379,17
720575940623511795,720575940617678566,9
720575940623511795,720575940619076731,13
720575940623511795,720575940619549867,28
720575940623511795,720575940620626011,7
720575940623511795,720575940620735258,12
720575940623511795,720575940621894750,10
720575940623511795,720575940622661095,11
720575940623511795,720575940623261675,8
720575940623511795,720575940623861962,5
720575940623511795,720575940625002936,5
720575940623511795,720575940625175054,5
720575940623511795,720575940625807152,9
720575940623511795,720575940625813140,18
720575940623511795,720575940626557186,7
720575940623511795,720575940627210502,5
720575940623511795,720575940628676457,10
720575940623511795,720575940628684023,45
720575940623511795,720575940629111490,33
720575940623511795,720575940631179831,5
720575940623511795,720575940631299090,7
720575940623511795,720575940632602532,17
720575940623511795,720575940633941293,13
720575940623511795,720575940634105439,11
720575940623511795,720575940634645600,9
720575940623511795,720575940635239672,16
720575940623511795,720575940635297911,5
720575940623511795,720575940636895406,15
720575940623511795,720575940638604915,5
720575940623511795,720575940639769715,26
720575940623511795,720575940642428045,13
720575940623511795,720575940643867296,13
720575940623511795,720575940645527918,10
720575940624186602,720575940610606126,5
720575940624186602,720575940613563117,7
720575940624186602,720575940626705497,8
720575940624186602,720575940628973827,14
720575940624186602,720575940645039383,6
720575940625173006,720575940608475331,8
720575940625173006,720575940610606126,35
720575940625173006,720575940619549867,11
720575940625173006,720575940625813140,7
720575940625173006,720575940627210502,9
720575940625173006,720575940628668009,8
720575940625173006,720575940635202155,12
720575940625173006,720575940635297911,8
720575940625173006,720575940635360924,5
720575940625173006,720575940636165624,5
720575940625173006,720575940639339829,7
720575940625972261,720575940608370645,6
720575940625972261,720575940608475331,13
720575940625972261,720575940609922372,12
720575940625972261,720575940609937476,116
720575940625972261,720575940610000964,34
720575940625972261,720575940611366058,7
720575940625972261,720575940611548878,13
720575940625972261,720575940612606105,7
720575940625972261,720575940613563117,10
720575940625972261,720575940613640685,8
720575940625972261,720575940613943215,25
720575940625972261,720575940614714514,8
720575940625972261,720575940615063592,43
720575940625972261,720575940615197747,6
720575940625972261,720575940615495839,6
720575940625972261,720575940615894614,35
720575940625972261,720575940616162866,18
720575940625972261,720575940616169010,7
720575940625972261,720575940617476379,18
720575940625972261,720575940617678566,9
720575940625972261,720575940619076731,20
720575940625972261,720575940619549867,47
720575940625972261,720575940620170887,6
720575940625972261,720575940620626011,25
720575940625972261,720575940620735258,24
720575940625972261,720575940621894750,10
720575940625972261,720575940622018309,5
720575940625972261,720575940622519156,6
720575940625972261,720575940622661095,22
720575940625972261,720575940623261675,7
720575940625972261,720575940625002936,10
720575940625972261,720575940625175054,20
720575940625972261,720575940625807152,14
720575940625972261,720575940625813140,29
720575940625972261,720575940626456081,5
720575940625972261,720575940626557186,5
720575940625972261,720575940626705497,6
720575940625972261,720575940627210502,6
720575940625972261,720575940628676457,15
720575940625972261,720575940628684023,103
720575940625972261,720575940629111490,43
720575940625972261,720575940629717370,7
720575940625972261,720575940630683385,7
720575940625972261,720575940631179831,9
720575940625972261,720575940631299090,19
720575940625972261,720575940632118156,15
720575940625972261,720575940632602532,16
720575940625972261,720575940633941293,13
720575940625972261,720575940634105439,14
720575940625972261,720575940635239672,12
720575940625972261,720575940635297911,24
720575940625972261,720575940635816926,16
720575940625972261,720575940636895406,9
720575940625972261,720575940639769715,27
720575940625972261,720575940642428045,7
720575940625972261,720575940643867296,32
720575940625972261,720575940645527918,8
720575940626520402,720575940609937476,5
720575940626520402,720575940615063592,7
720575940626520402,720575940617787963,7
720575940626520402,720575940631299090,8
720575940626520402,720575940643867296,5
720575940627219272,720575940610606126,11
720575940627219272,720575940623261675,8
720575940627219272,720575940627210502,7
720575940627219272,720575940635297911,10
720575940627219272,720575940639339829,5
720575940628344074,720575940607377586,6
720575940628344074,720575940608500316,5
720575940628344074,720575940609423299,8
720575940628344074,720575940609922372,17
720575940628344074,720575940609937476,49
720575940628344074,720575940611549902,17
720575940628344074,720575940612438514,7
720575940628344074,720575940613640685,6
720575940628344074,720575940614714514,12
720575940628344074,720575940615063592,105
720575940628344074,720575940615071391,19
720575940628344074,720575940615410911,41
720575940628344074,720575940615672130,10
720575940628344074,720575940616071483,5
720575940628344074,720575940616194610,31
720575940628344074,720575940617151266,82
720575940628344074,720575940617244027,10
720575940628344074,720575940617298747,5
720575940628344074,720575940617393625,7
720575940628344074,720575940617678566,69
720575940628344074,720575940617787963,108
720575940628344074,720575940617917579,15
720575940628344074,720575940619076731,9
720575940628344074,720575940619741104,28
720575940628344074,720575940619771375,6
720575940628344074,720575940620170887,33
720575940628344074,720575940620353300,5
720575940628344074,720575940620633947,9
720575940628344074,720575940622018309,22
720575940628344074,720575940624882407,13
720575940628344074,720575940625813140,7
720575940628344074,720575940626163658,7
720575940628344074,720575940626705497,11
720575940628344074,720575940627177115,5
720575940628344074,720575940628095593,26
720575940628344074,720575940628119127,7
720575940628344074,720575940628598121,10
720575940628344074,720575940628668009,27
720575940628344074,720575940629098028,13
720575940628344074,720575940629111490,139
720575940628344074,720575940629804158,16
720575940628344074,720575940630232380,10
720575940628344074,720575940630488540,7
720575940628344074,720575940630683385,11
720575940628344074,720575940631179831,6
720575940628344074,720575940631299090,104
720575940628344074,720575940632028216,31
720575940628344074,720575940632118156,20
720575940628344074,720575940632602532,32
720575940628344074,720575940633762714,8
720575940628344074,720575940634645600,13
720575940628344074,720575940635202155,42
720575940628344074,720575940635239672,14
720575940628344074,720575940635360924,19
720575940628344074,720575940636165624,9
720575940628344074,720575940636895406,7
720575940628344074,720575940638714694,5
720575940628344074,720575940639773091,10
720575940628344074,720575940640163517,5
720575940628344074,720575940642422517,11
720575940628344074,720575940643867296,156
720575940628344074,720575940645039383,56
720575940628344074,720575940649081465,9
720575940628891774,720575940615495839,25
720575940628891774,720575940625339981,19
720575940628891774,720575940627916331,7
720575940629112887,720575940615495839,22
720575940629112887,720575940625339981,18
720575940629972215,720575940606388146,6
720575940629972215,720575940610606126,17
720575940629972215,720575940613563117,5
720575940629972215,720575940626557186,7
720575940629972215,720575940627828296,9
720575940629972215,720575940628973827,5
720575940629972215,720575940635297911,6
720575940630597177,720575940606388146,7
720575940630597177,720575940610606126,29
720575940630597177,720575940611549902,5
720575940630597177,720575940613563117,9
720575940630597177,720575940623193549,5
720575940630597177,720575940627828296,6
720575940630597177,720575940628973827,15
720575940630597177,720575940632727756,17
720575940630597177,720575940633373651,5
720575940630597177,720575940635202155,5
720575940630597177,720575940635297911,11
720575940630734393,720575940610606126,7
720575940630734393,720575940610611246,9
720575940630734393,720575940619161936,6
720575940630734393,720575940626705497,17
720575940630734393,720575940628668009,7
720575940630734393,720575940628973827,26
720575940630734393,720575940633373651,5
720575940630734393,720575940635202155,9
720575940631069255,720575940613563117,6
720575940631069255,720575940615495839,34
720575940631069255,720575940625339981,43
720575940631069255,720575940627916331,10
720575940631069255,720575940630679801,9
720575940631069255,720575940631366061,5
720575940631069255,720575940639339829,5
720575940631069255,720575940644464544,9
720575940632596449,720575940605694240,8
720575940632596449,720575940605698080,12
720575940632596449,720575940608707192,6
720575940632596449,720575940608713993,9
720575940632596449,720575940609922372,14
720575940632596449,720575940613640685,5
720575940632596449,720575940614954536,20
720575940632596449,720575940615063592,8
720575940632596449,720575940615894614,6
720575940632596449,720575940617151266,13
720575940632596449,720575940617476379,6
720575940632596449,720575940617636725,21
720575940632596449,720575940619549867,9
720575940632596449,720575940620170887,11
720575940632596449,720575940620735258,32
720575940632596449,720575940621755888,15
720575940632596449,720575940621930710,14
720575940632596449,720575940622124833,6
720575940632596449,720575940622137633,5
720575940632596449,720575940622348156,15
720575940632596449,720575940622661095,33
720575940632596449,720575940623654804,32
720575940632596449,720575940623861962,8
720575940632596449,720575940624882407,13
720575940632596449,720575940625081290,11
720575940632596449,720575940625813140,7
720575940632596449,720575940626185353,5
720575940632596449,720575940627356459,7
720575940632596449,720575940627419962,43
720575940632596449,720575940628095593,25
720575940632596449,720575940628211499,12
720575940632596449,720575940628684023,55
720575940632596449,720575940629111490,12
720575940632596449,720575940629470838,12
720575940632596449,720575940629677417,57
720575940632596449,720575940630059052,17
720575940632596449,720575940630506344,8
720575940632596449,720575940632602532,9
720575940632596449,720575940633213792,22
720575940632596449,720575940635212143,22
720575940632596449,720575940635239672,5
720575940632596449,720575940635751269,7
720575940632596449,720575940635816926,14
720575940632596449,720575940639339829,31
720575940632596449,720575940639756093,22
720575940632596449,720575940647036980,7
720575940633660314,720575940608475331,10
720575940633660314,720575940610606126,26
720575940633660314,720575940617476379,5
720575940633660314,720575940619549867,14
720575940633660314,720575940623261675,8
720575940633660314,720575940627210502,8
720575940633660314,720575940628668009,5
720575940633660314,720575940628676457,5
720575940633660314,720575940629024591,7
720575940633660314,720575940635202155,6
720575940633660314,720575940635297911,24
720575940633660314,720575940635360924,7
