pre_root_id,post_root_id,syn_count,origin_set
720575940610611246,720575940615197747,144,set_6
720575940610611246,720575940615495839,96,set_6
720575940610611246,720575940616071483,294,set_6
720575940610611246,720575940616791709,78,set_6
720575940610611246,720575940617299515,90,set_6
720575940610611246,720575940617488477,54,set_6
720575940610611246,720575940617917579,36,set_6
720575940610611246,720575940618135419,60,set_6
720575940610611246,720575940618165019,276,set_6
720575940610611246,720575940618165787,402,set_6
720575940610611246,720575940618539810,36,set_6
720575940610611246,720575940618936710,36,set_6
720575940610611246,720575940620025620,132,set_6
720575940610611246,720575940620553094,60,set_6
720575940610611246,720575940620741102,486,set_6
720575940610611246,720575940620819659,42,set_6
720575940610611246,720575940621116073,174,set_6
720575940610611246,720575940621763312,30,set_6
720575940610611246,720575940622074206,90,set_6
720575940610611246,720575940622415948,270,set_6
720575940610611246,720575940622810153,240,set_6
720575940610611246,720575940622835947,30,set_6
720575940610611246,720575940623004552,30,set_6
720575940610611246,720575940623029395,30,set_6
720575940610611246,720575940623044103,48,set_6
720575940610611246,720575940623066893,30,set_6
720575940610611246,720575940623272328,84,set_6
720575940610611246,720575940623535044,114,set_6
720575940610611246,720575940623737525,36,set_6
720575940610611246,720575940624352970,30,set_6
720575940610611246,720575940624466440,48,set_6
720575940610611246,720575940624913959,120,set_6
720575940610611246,720575940624928284,96,set_6
720575940610611246,720575940625045180,318,set_6
720575940610611246,720575940625081290,54,set_6
720575940610611246,720575940625167886,36,set_6
720575940610611246,720575940625339981,192,set_6
720575940610611246,720575940625376442,42,set_6
720575940610611246,720575940625740346,48,set_6
720575940610611246,720575940625807152,606,set_6
720575940610611246,720575940625813140,120,set_6
720575940610611246,720575940626197593,48,set_6
720575940610611246,720575940626555153,48,set_6
720575940610611246,720575940626583836,60,set_6
720575940610611246,720575940626705497,312,set_6
720575940610611246,720575940626919144,240,set_6
720575940610611246,720575940627254856,240,set_6
720575940610611246,720575940627312668,1116,set_6
720575940610611246,720575940627359228,204,set_6
720575940610611246,720575940627667530,240,set_6
720575940610611246,720575940627828040,354,set_6
720575940610611246,720575940628070419,102,set_6
720575940610611246,720575940628319899,210,set_6
720575940610611246,720575940628598121,198,set_6
720575940610611246,720575940628676457,36,set_6
720575940610611246,720575940628743752,306,set_6
720575940610611246,720575940628885160,60,set_6
720575940610611246,720575940629266988,150,set_6
720575940610611246,720575940629595633,156,set_6
720575940610611246,720575940629778554,450,set_6
720575940610611246,720575940630461404,72,set_6
720575940610611246,720575940630504466,66,set_6
720575940610611246,720575940630771449,384,set_6
720575940610611246,720575940630868793,144,set_6
720575940610611246,720575940631111983,156,set_6
720575940610611246,720575940631179831,600,set_6
720575940610611246,720575940631939415,108,set_6
720575940610611246,720575940631968599,30,set_6
720575940610611246,720575940632118156,390,set_6
720575940610611246,720575940632998028,120,set_6
720575940610611246,720575940633170643,30,set_6
720575940610611246,720575940633824864,138,set_6
720575940610611246,720575940634090777,114,set_6
720575940610611246,720575940634093337,192,set_6
720575940610611246,720575940634645600,150,set_6
720575940610611246,720575940634659508,144,set_6
720575940610611246,720575940635229303,336,set_6
720575940610611246,720575940635360924,498,set_6
720575940610611246,720575940635816926,42,set_6
720575940610611246,720575940636165624,96,set_6
720575940610611246,720575940637936710,426,set_6
720575940610611246,720575940639206077,66,set_6
720575940610611246,720575940639512192,96,set_6
720575940610611246,720575940641284853,42,set_6
720575940610611246,720575940643823470,186,set_6
720575940610611246,720575940643867296,108,set_6
720575940610611246,720575940644672548,36,set_6
720575940610611246,720575940645527918,132,set_6
720575940610611246,720575940646156420,114,set_6
720575940610611246,720575940646192692,36,set_6
720575940610611246,720575940648708228,258,set_6
720575940610611246,720575940649081465,762,set_6
720575940610611246,720575940651736566,474,set_6
720575940611548878,720575940610590869,21,set_6
720575940611548878,720575940613004402,15,set_6
720575940611548878,720575940615197747,396,set_6
720575940611548878,720575940615245107,18,set_6
720575940611548878,720575940616014092,360,set_6
720575940611548878,720575940616848214,15,set_6
720575940611548878,720575940617393625,18,set_6
720575940611548878,720575940617493597,30,set_6
720575940611548878,720575940617494877,81,set_6
720575940611548878,720575940618165019,72,set_6
720575940611548878,720575940618539810,951,set_6
720575940611548878,720575940619016059,30,set_6
720575940611548878,720575940619076731,24,set_6
720575940611548878,720575940619624795,21,set_6
720575940611548878,720575940620182151,18,set_6
720575940611548878,720575940620335269,27,set_6
720575940611548878,720575940621047632,606,set_6
720575940611548878,720575940621329328,81,set_6
720575940611548878,720575940622026245,267,set_6
