pre_root_id,post_root_id,syn_count
720575940634085786,720575940612738197,7
720575940634085786,720575940616791709,32
720575940634085786,720575940619741104,7
720575940634085786,720575940622474899,22
720575940634085786,720575940624554170,9
720575940634085786,720575940626507346,13
720575940634085786,720575940626972568,6
720575940634085786,720575940627206074,10
720575940634085786,720575940628973827,5
720575940634085786,720575940630182972,22
720575940634085786,720575940631340815,12
720575940634085786,720575940632274914,6
720575940634085786,720575940635184735,9
720575940634085786,720575940635239672,13
720575940634085786,720575940636895406,9
720575940634085786,720575940646274670,15
720575940634085786,720575940648804217,5
720575940644676900,720575940610611246,78
720575940644676900,720575940612357618,7
720575940644676900,720575940616791709,30
720575940644676900,720575940619741104,6
720575940644676900,720575940620553654,7
720575940644676900,720575940622474899,18
720575940644676900,720575940624554170,8
720575940644676900,720575940625716357,12
720575940644676900,720575940626972568,7
720575940644676900,720575940627004459,11
720575940644676900,720575940627206074,18
720575940644676900,720575940628530961,5
720575940644676900,720575940630182972,14
720575940644676900,720575940631340815,5
720575940644676900,720575940635184735,6
720575940644676900,720575940635239672,16
720575940644676900,720575940636895406,8
720575940644676900,720575940646274670,15
720575940644676900,720575940648804217,10
720575940645108936,720575940610611246,76
720575940645108936,720575940612235747,7
720575940645108936,720575940615071391,10
720575940645108936,720575940616791709,26
720575940645108936,720575940619741104,7
720575940645108936,720575940620553654,7
720575940645108936,720575940622474899,11
720575940645108936,720575940623040094,5
720575940645108936,720575940624554170,9
720575940645108936,720575940626507346,8
720575940645108936,720575940626972568,10
720575940645108936,720575940626999464,5
720575940645108936,720575940627004459,5
720575940645108936,720575940627916331,6
720575940645108936,720575940629207963,7
720575940645108936,720575940630182972,18
720575940645108936,720575940632274914,5
720575940645108936,720575940635184735,5
720575940645108936,720575940635239672,15
720575940645108936,720575940636895406,15
720575940645108936,720575940639339829,7
720575940645108936,720575940646274670,27
720575940645108936,720575940648804217,7
720575940648377209,720575940606388146,57
720575940648377209,720575940612289010,16
720575940648377209,720575940614965691,5
720575940648377209,720575940616921152,23
720575940648377209,720575940619453831,7
720575940648377209,720575940622474899,5
720575940648377209,720575940622661095,5
720575940648377209,720575940623381286,7
720575940648377209,720575940624530372,11
720575940648377209,720575940624554170,5
720575940648377209,720575940629470838,12
720575940648377209,720575940635239672,8
720575940648377209,720575940636895406,5
720575940648377209,720575940646274670,17
720575940648377209,720575940647036980,18
